Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Jacob Melton,TBR,OF,25,81,64,342,0.6596385542168675,0.5135542168674698,0.7981927710843374,0.5788780120481927,0.880722891566265,0.28808089500860584,0.37349397590361444,0.7801204819277109,0.9518072289156626,0.822289156626506,0.42168674698795183,0.9337349397590361,0.9096385542168675,0.8659638554216867,0.963855421686747,0.8283132530120482,0.024096385542168676,0.8207831325301205,0.025602409638554216,0.6527272727272727,0.6731927710843374,0.007530120481927711,0.04216867469879518,0.9879518072289156,0.9969879518072289,0.8957055214723927,0.8619631901840491,9.65278,3.26801,0.0403458024691358,.223,.423,17.1,16,28.57142857142857,93.1,112.7,94.5,108.8,48.6,40.7,17.4,39.6,47.95321637426901,66.66666666666666,63.793103448275865,19.00584795321637,23.5,.234,.350,.438,.424,7.4074074074074066,6,13,8,1,15,1,33,164,65
Alan Roden,MIN,OF,26,87,69,324,0.8945783132530121,0.822289156626506,0.7951807228915663,0.6394954819277108,0.7355421686746988,0.6400602409638554,0.7048192771084337,0.7996987951807228,0.6144578313253012,0.9503012048192772,0.7439759036144579,0.7349397590361446,0.661144578313253,0.8463855421686747,0.45933734939759036,0.8674698795180723,0.8403614457831325,0.24849397590361447,0.5406626506024096,0.17636363636363636,0.2680722891566265,0.4789156626506024,0.6581325301204819,0.22590361445783133,0.23493975903614459,0.4493865030674847,0.3343558282208589,2.69243,"'-0.294087","'-0.0033803103448275863",.252,.433,7.3,19.5,22.857142857142854,90.4,110,94.2,103.1,50.9,16.1,8.2,26.4,39.814814814814824,59.731543624161084,80.89887640449437,10.493827160493826,12.7,.275,.425,.464,.308,4.597701149425287,4,17,4,0,19,3,14,129,34
Zack Gelof,ATH,2B,26,54,41,227,0.8855421686746988,1,0.7921686746987951,0.7122552710843373,0.7006024096385542,0.7807659208261618,0.35993975903614456,0.7590361445783133,0.8313253012048193,0.9879518072289156,0.9548192771084337,0.5737951807228916,0.5481927710843374,0.625,0.4939759036144578,0.7906626506024096,0.927710843373494,0.661144578313253,0.677710843373494,0.14727272727272728,0.7078313253012049,0.4292168674698795,0.7801204819277109,0.5210843373493976,0.9066265060240963,0.26380368098159507,0.7515337423312883,5.04779,0.46296800000000005,0.00857348148148148,.222,.415,11.8,24.1,17.829457364341085,89.1,109.1,91.5,103.3,47.1,13,14.2,23.6,39.20704845814978,67.34693877551021,80.3030303030303,9.251101321585905,20.6,.366,.519,.732,.367,7.4074074074074066,4,13,3,0,15,4,7,89,21
Colby Thomas,ATH,OF,25,78,68,292,0.8192771084337349,0.9081325301204819,0.7891566265060241,0.5894201807228916,0.8385542168674698,0.4608433734939759,0.5963855421686747,0.9246987951807228,0.9292168674698795,0.42168674698795183,0.18072289156626506,0.8132530120481928,0.8765060240963856,0.8177710843373494,0.9231927710843374,0.6490963855421686,0.43373493975903615,0.31626506024096385,0.4126506024096386,0.8781818181818182,0.9006024096385542,0.6054216867469879,0.2710843373493976,0.28012048192771083,0.14156626506024098,0.5782208588957055,0.12423312883435583,3.20923,"'-0.461089","'-0.005911397435897436",.244,.490,16.3,10.3,32.88590604026846,91.1,112.4,93.7,107.7,42.9,24.4,9.2,28.6,52.73972602739726,73.42657342657344,82.85714285714286,15.068493150684931,8.2,.309,.397,.574,.364,10.256410256410255,8,8,3,0,21,5,19,154,44
Drew Gilbert,SFG,OF,25,54,45,205,0.9141566265060241,0.5993975903614458,0.786144578313253,0.716773343373494,0.5644578313253013,0.8332616179001721,0.9879518072289156,0.8298192771084337,0.3509036144578313,0.48343373493975905,0.8644578313253012,0.4789156626506024,0.46987951807228917,0.2605421686746988,0.6280120481927711,0.6927710843373494,0.9789156626506024,0.7078313253012049,0.9608433734939759,0.4490909090909091,0.6475903614457831,0.9548192771084337,0.9427710843373494,0.2033132530120482,0.3057228915662651,0.37423312883435583,0.9033742331288344,2.6428599999999998,"'-0.11745599999999999","'-0.0021751111111111107",.322,.442,4.9,11.1,20.40816326530612,88.5,108.5,88.5,104.1,43.9,9.3,15.3,14.3,44.39024390243903,66.35514018691589,91.54929577464789,6.3414634146341475,25.6,.289,.389,.400,.300,3.7037037037037033,2,6,2,0,13,1,5,91,13
Kristian Campbell,BOS,2B,23,148,121,654,0.552710843373494,0.48493975903614456,0.7831325301204819,0.4666792168674699,0.6397590361445783,0.4171686746987952,0.48042168674698793,0.41566265060240964,0.6234939759036144,0.713855421686747,0.5271084337349398,0.7575301204819277,0.6927710843373494,0.8283132530120482,0.6792168674698795,0.7093373493975904,0.19578313253012047,0.17319277108433734,0.3539156626506024,0.2509090909090909,0.21385542168674698,0.4186746987951807,0.49698795180722893,0.14156626506024098,0.25,0.13803680981595093,0.299079754601227,2.02314,"'-0.426079","'-0.002878912162162162",.232,.344,7.4,14.2,26.70454545454545,90.6,110.2,93.9,104.6,44.4,29.7,6.8,29.6,41.284403669724774,58.278145695364245,80.11363636363636,12.232415902140673,12.3,.273,.378,.372,.392,4.0540540540540535,6,21,6,0,33,2,44,270,80
Johnathan Rodríguez,BAL,OF,26,87,72,373,0.6099397590361446,0.7063253012048193,0.7801204819277109,0.6081513554216867,0.761144578313253,0.6820137693631668,0.4292168674698795,0.5,0.7545180722891566,0.8298192771084337,0.8855421686746988,0.8719879518072289,0.8117469879518072,0.8765060240963856,0.9563253012048193,0.8674698795180723,0.5828313253012049,0.02108433734939759,0.7831325301204819,0.06545454545454546,0.05421686746987952,0.75,0.8885542168674698,0.09036144578313253,0.25301204819277107,0.299079754601227,0.09815950920245399,1.4275799999999998,"'-0.241984","'-0.002781425287356322",.229,.360,9.4,16.1,19.587628865979386,91.8,111.4,94.7,108.4,50.9,21.8,"'-2.8",21.2,35.388739946380696,52.51396648044693,86.17021276595743,7.506702412868633,7.4,.319,.425,.403,.415,5.747126436781608,5,14,3,0,23,1,19,132,28
Jace Jung,DET,3B,25,147,119,626,0.6295180722891566,0.6114457831325302,0.7771084337349398,0.5815135542168675,0.5984939759036145,0.6594234079173837,0.2996987951807229,0.5195783132530121,0.6551204819277109,0.9036144578313253,0.7650602409638554,0.5858433734939759,0.7515060240963856,0.625,0.6792168674698795,0.48042168674698793,0.5828313253012049,0.6219879518072289,0.7319277108433735,0.3527272727272727,0.24096385542168675,0.6445783132530121,0.7469879518072289,0.14457831325301204,0.29819277108433734,0.6134969325153374,0.4938650306748466,2.0419,"'-0.32264499999999996","'-0.0021948639455782308",.217,.362,7.9,17.7,22.382671480144406,89.2,110.7,91.5,104.6,38.2,21.8,13.6,22.3,42.97124600638978,59.31232091690545,84.05797101449275,9.584664536741213,15.7,.252,.381,.420,.306,4.761904761904762,7,26,8,0,30,4,32,269,60
Wenceel Pérez,DET,OF,26,50,43,198,0.8719879518072289,0.536144578313253,0.7740963855421686,0.7265625,0.641566265060241,0.721815834767642,0.8689759036144579,0.8975903614457831,0.4186746987951807,0.6987951807228916,0.6867469879518072,0.7695783132530121,0.8283132530120482,0.6656626506024096,0.22740963855421686,0.2936746987951807,0.9036144578313253,0.9668674698795181,0.9126506024096386,0.13090909090909092,0.1566265060240964,0.7575301204819277,0.9367469879518072,0.6566265060240963,0.6024096385542169,0.015337423312883436,0.23773006134969324,5.63234,0.0305709,0.0006114180000000001,.274,.473,5.6,14,24.074074074074073,90.7,111.6,91.8,101.2,33.3,14,22.9,16.9,38.888888888888886,56.66666666666666,86.27450980392156,6.5656565656565675,10.8,.233,.340,.442,.235,4,2,7,3,0,10,2,7,77,13
Jonatan Clase,TOR,OF,23,60,51,251,0.4924698795180723,0.15813253012048192,0.7710843373493976,0.5189194277108433,0.49789156626506026,0.4810671256454389,0.5,0.39156626506024095,0.43373493975903615,0.6566265060240963,0.7153614457831325,0.4397590361445783,0.5753012048192772,0.5150602409638554,0.6069277108433735,0.6490963855421686,0.4006024096385542,0.48042168674698793,0.3644578313253012,0.6236363636363637,0.4789156626506024,0.411144578313253,0.34036144578313254,0.9728915662650602,0.927710843373494,0.8788343558282209,0.6319018404907976,9.09715,0.608572,0.010142866666666668,.234,.340,5.7,13.3,23.529411764705877,88.2,109.3,90.7,104,42.9,25,12,29.4,47.41035856573706,63.758389261744966,80,13.944223107569721,17.9,.196,.300,.314,.250,3.333333333333333,2,8,1,1,10,1,15,119,35
Jonathon Long,CHC,1B,24,171,152,758,0.4006024096385542,0.6340361445783133,0.7680722891566265,0.487292921686747,0.5912650602409639,0.4614888123924269,0.5737951807228916,0.48343373493975905,0.29668674698795183,0.4457831325301205,0.3373493975903614,0.7349397590361446,0.8012048192771084,0.7108433734939759,0.8373493975903614,0.6400602409638554,0.6265060240963856,0.24096385542168675,0.661144578313253,0.24,0.0391566265060241,0.4006024096385542,0.7198795180722891,0.39457831325301207,0.44879518072289154,0.06748466257668712,0.046012269938650305,4.05593,"'-0.195974","'-0.001146046783625731",.242,.356,4.3,10.5,30.028328611898022,90.4,111.3,92.2,106.4,42.6,21.1,8.1,24,41.160949868073885,50.8641975308642,79.61165048543691,9.894459102902372,6,.316,.388,.428,.404,2.9239766081871337,5,18,9,1,48,2,36,312,75
Creed Willems,BAL,C/1B,22,140,118,489,0.8057228915662651,0.7710843373493976,0.7650602409638554,0.5110128012048193,0.7237951807228915,0.326592082616179,0.5301204819277109,0.8765060240963856,0.8975903614457831,0.5105421686746988,0.20180722891566266,0.516566265060241,0.7439759036144579,0.5150602409638554,0.7756024096385542,0.5843373493975904,0.4006024096385542,0.8478915662650602,0.15210843373493976,0.7636363636363637,0.8192771084337349,0.09939759036144578,0.10240963855421686,0.08734939759036145,0.2921686746987952,0.3220858895705521,0.8619631901840491,1.34713,"'-0.315312","'-0.0022522285714285713",.236,.462,14.5,11.4,32.57575757575758,88.7,110.6,90.7,105.4,41,25,18.2,34.4,49.89775051124745,70.22222222222221,73.41772151898734,17.177914110429448,23.5,.280,.379,.500,.325,8.571428571428571,12,16,2,0,33,8,35,244,84
BJ Murray,CHC,1B/3B,26,147,127,616,0.7605421686746988,0.8780120481927711,0.7620481927710844,0.6944653614457832,0.674698795180723,0.6751290877796902,0.8358433734939759,0.7725903614457831,0.5873493975903614,0.5677710843373494,0.8403614457831325,0.7846385542168675,0.6445783132530121,0.6656626506024096,0.5466867469879518,0.5843373493975904,0.7274096385542169,0.7710843373493976,0.7620481927710844,0.2781818181818182,0.3313253012048193,0.7108433734939759,0.786144578313253,0.6445783132530121,0.6475903614457831,0.8711656441717791,0.8466257668711656,5.56157,0.19592,0.0013327891156462589,.267,.421,7,12.2,20.94594594594595,90.8,109.9,91.8,103.7,41,19,16.3,21.8,41.72077922077922,60.9375,85.12820512820512,9.090909090909092,23,.323,.408,.543,.372,4.761904761904762,7,18,8,1,41,6,28,257,56
Kristian Robinson,ARI,OF,25,158,130,677,0.6295180722891566,0.8313253012048193,0.7590361445783133,0.5162838855421686,0.619277108433735,0.4081325301204819,0.5828313253012049,0.4503012048192771,0.3102409638554217,0.7771084337349398,0.7831325301204819,0.7695783132530121,0.8403614457831325,0.8554216867469879,0.8283132530120482,0.7259036144578314,0.3825301204819277,0.28463855421686746,0.09186746987951808,0.3545454545454545,0.5060240963855421,0.09036144578313253,0.22590361445783133,0.8102409638554217,0.4608433734939759,0.4723926380368098,0.39570552147239263,6.6245199999999995,"'-0.167856","'-0.0010623797468354431",.243,.349,4.4,15.2,22.058823529411764,90.7,111.8,94.3,106.3,45.1,25.3,8.8,36.4,42.98375184638109,64.09495548961425,73.14814814814815,15.657311669128509,14,.300,.418,.492,.402,2.5316455696202533,4,24,7,3,39,4,40,291,106
Eddys Leonard,MIL,SS,25,140,121,513,0.8132530120481928,0.9608433734939759,0.7560240963855421,0.6197289156626506,0.6358433734939759,0.5628227194492256,0.9096385542168675,0.8087349397590361,0.49096385542168675,0.3192771084337349,0.4427710843373494,0.4789156626506024,0.7936746987951807,0.5602409638554217,0.5873493975903614,0.6069277108433735,0.8298192771084337,0.5316265060240963,0.5783132530120482,0.5254545454545455,0.4894578313253012,0.7319277108433735,0.5481927710843374,0.5421686746987951,0.18072289156626506,0.7684049079754601,0.8711656441717791,5.14839,"'-0.730286","'-0.005216328571428571",.283,.434,6.1,9.3,28.35249042145594,88.5,111.2,91,103.9,41.4,16.4,12.8,25.5,45.808966861598435,63.88888888888889,85.71428571428571,11.695906432748535,23.8,.347,.429,.603,.387,4.285714285714286,6,13,11,1,42,6,23,235,60
Gage Workman,DET,3B,26,149,134,542,0.9819277108433735,0.9352409638554217,0.7530120481927711,0.6422251506024097,0.9686746987951809,0.2930292598967298,0.9939759036144579,0.9819277108433735,0.9457831325301205,0.22439759036144577,0.1144578313253012,0.9653614457831325,0.9774096385542169,0.9789156626506024,0.9728915662650602,0.9728915662650602,0.47740963855421686,0.4924698795180723,0.2680722891566265,0.8309090909090909,0.5,0.2891566265060241,0.17771084337349397,0.9126506024096386,0.8825301204819277,0.5674846625766872,0.8404907975460123,7.649539999999999,1.15848,0.0077750335570469795,.332,.572,16.8,8.1,35.537190082644635,93.9,115,97.1,109.1,57.4,23.5,12.4,31.3,51.29151291512915,64,77.60416666666666,16.051660516605164,22.8,.358,.409,.590,.454,11.409395973154364,17,12,15,2,48,4,35,278,87
Jim Jarvis,ATL,SS,25,161,137,646,0.7198795180722891,0.786144578313253,0.75,0.6085278614457831,0.4596385542168675,0.7226764199655766,0.8253012048192772,0.5858433734939759,0.4066265060240964,0.6792168674698795,0.5692771084337349,0.40813253012048195,0.5481927710843374,0.4382530120481928,0.5466867469879518,0.3493975903614458,0.7816265060240963,0.12349397590361445,0.8990963855421686,0.28545454545454546,0.37650602409638556,0.8463855421686747,0.9066265060240963,0.7108433734939759,0.9698795180722891,0.852760736196319,0.6533742331288344,5.93584,2.03382,0.012632422360248445,.266,.376,5.5,13.7,25.56179775280899,88,109.1,90.1,103.7,34.9,17.4,5.2,17.4,41.79566563467493,61.72413793103448,87.70949720670393,7.275541795665633,18.3,.314,.416,.445,.371,3.7267080745341614,6,22,6,0,43,4,28,270,47
Josh Kasevich,TOR,SS,25,158,142,603,0.4141566265060241,0.4683734939759036,0.7469879518072289,0.5944088855421688,0.4346385542168675,0.737736660929432,0.8253012048192772,0.3463855421686747,0.05120481927710843,0.3328313253012048,0.8765060240963856,0.6024096385542169,0.661144578313253,0.6521084337349398,0.3795180722891566,0.5120481927710844,0.891566265060241,0.24096385542168675,0.9518072289156626,0.2309090909090909,0.25903614457831325,0.9006024096385542,0.9518072289156626,0.6927710843373494,0.2680722891566265,0.5613496932515337,0.27607361963190186,5.78749,"'-0.41141300000000003","'-0.002603879746835443",.266,.334,0,9.5,20.070422535211264,89.3,110,91.7,102.4,38.8,14.6,8.1,15,40.96185737976783,59.561128526645774,89.47368421052632,6.1359867330016575,11.7,.289,.361,.394,.339,0,0,15,8,2,41,1,23,247,37
Dom Keegan,TBR,C,25,133,105,557,0.5647590361445783,0.5662650602409639,0.7439759036144579,0.48748117469879515,0.697289156626506,0.3347676419965576,0.11897590361445783,0.3328313253012048,0.8253012048192772,0.9156626506024096,0.7590361445783133,0.8132530120481928,0.6927710843373494,0.7590361445783133,0.7906626506024096,0.822289156626506,0.09337349397590361,0.47289156626506024,0.06927710843373494,0.04727272727272727,0.012048192771084338,0.07228915662650602,0.42168674698795183,0.8132530120481928,0.7560240963855421,0.5567484662576687,0.46319018404907975,6.6264899999999995,0.47002200000000005,0.0035340000000000002,.191,.330,11.7,18,22.419928825622772,91.1,110.2,92.7,105.6,48.3,33.8,11.9,36.8,34.64991023339318,47.10144927536232,72.30769230769229,12.74685816876122,15,.219,.383,.381,.327,5.263157894736842,7,24,0,1,23,5,45,193,71
Maick Collado,CLE,1B/3B,23,36,34,139,0.4924698795180723,0.8870481927710844,0.7409638554216867,0.6097515060240963,0.5707831325301205,0.6097246127366608,0.947289156626506,0.7620481927710844,0.5135542168674698,0.02710843373493976,0.08283132530120482,0.6024096385542169,0.19126506024096385,0.7771084337349398,0.338855421686747,0.7846385542168675,0.9924698795180723,0.5557228915662651,0.9156626506024096,0.860909090909091,0.46987951807228917,0.9578313253012049,0.822289156626506,0.6385542168674698,0.7921686746987951,0.10889570552147239,0.7806748466257669,5.541980000000001,0.14867,0.004129722222222222,.293,.418,6.2,2.8,37.096774193548384,89.3,105.5,93,102.1,46.9,8.3,13,16.7,51.79856115107914,63.63636363636363,91.83673469387756,8.633093525179858,21.2,.382,.389,.588,.406,5.5555555555555545,2,1,7,0,13,0,3,72,12
Jacob Berry,MIA,3B/OF,25,134,110,569,0.7198795180722891,0.7786144578313253,0.7379518072289156,0.6108810240963856,0.411144578313253,0.7396729776247847,0.7289156626506024,0.5542168674698795,0.5135542168674698,0.75,0.5993975903614458,0.37801204819277107,0.28313253012048195,0.20933734939759036,0.29819277108433734,0.32680722891566266,0.9457831325301205,0.49849397590361444,0.9036144578313253,0.1690909090909091,0.10843373493975904,0.9457831325301205,0.9246987951807228,0.5933734939759037,0.6445783132530121,0.3389570552147239,0.553680981595092,5.32396,0.17361400000000002,0.0012956268656716418,.255,.370,6.2,14.9,25.084745762711858,87.8,106.6,88.1,101.8,34.4,11.9,12.5,17.3,39.71880492091388,55.47445255474452,91.44736842105264,6.854130052724078,16.7,.309,.418,.445,.340,4.477611940298506,6,20,9,0,34,2,16,226,39
Felix Reyes,PHI,1B/OF,25,84,81,298,0.8192771084337349,0.9216867469879518,0.7349397590361446,0.6196347891566265,0.8548192771084338,0.40942340791738374,0.9186746987951807,0.9698795180722891,0.9789156626506024,0.01957831325301205,0.0030120481927710845,0.7078313253012049,0.9774096385542169,0.5391566265060241,0.8855421686746988,0.6400602409638554,0.6596385542168675,0.9036144578313253,0.46686746987951805,0.9927272727272728,0.9879518072289156,0.6566265060240963,0.07228915662650602,0.13253012048192772,0.11746987951807229,0.2147239263803681,0.6625766871165644,1.92757,"'-0.584095","'-0.006953511904761905",.285,.554,19.7,2.4,51.851851851851855,90.2,115,90.8,107.2,42.6,20.2,19.9,27.7,64.09395973154362,78.67647058823529,84.11214953271029,17.78523489932886,18.5,.333,.345,.654,.356,14.285714285714285,12,2,8,0,27,6,17,191,53
Jase Bowen,SDP,OF,25,151,136,577,0.8855421686746988,0.7515060240963856,0.7319277108433735,0.5802899096385542,0.8481927710843374,0.23192771084337346,0.891566265060241,0.9668674698795181,0.891566265060241,0.21385542168674698,0.1566265060240964,0.7515060240963856,0.8930722891566265,0.7921686746987951,0.8373493975903614,0.7379518072289156,0.2710843373493976,0.7515060240963856,0.21686746987951808,0.7327272727272728,0.3885542168674699,0.20481927710843373,0.1716867469879518,0.891566265060241,0.1355421686746988,0.36809815950920244,0.5966257668711656,7.46667,"'-0.9157290000000001","'-0.006064430463576159",.279,.547,14.4,7.9,33.59375,90.5,112.6,93.2,106.4,45.4,27.8,16,32.6,49.393414211438476,61.99376947040498,76.38190954773869,16.11785095320624,17.3,.265,.318,.588,.299,9.271523178807945,14,12,6,4,36,10,42,285,93
Ben Ross,MIN,SS,24,64,51,261,0.8057228915662651,0.8689759036144579,0.7289156626506024,0.5876317771084338,0.6042168674698795,0.5546471600688467,0.3930722891566265,0.7033132530120482,0.8072289156626506,0.8810240963855421,0.6129518072289156,0.7183734939759037,0.22439759036144577,0.5391566265060241,0.5466867469879518,0.5677710843373494,0.5753012048192772,0.911144578313253,0.3795180722891566,0.29818181818181816,0.45180722891566266,0.49096385542168675,0.49096385542168675,0.3885542168674699,0.06927710843373494,0.9279141104294478,0.9340490797546013,3.99687,"'-0.687528","'-0.010742625",.225,.404,10.8,17.2,25,90.3,105.9,90.8,103.7,40.5,21.9,20.1,29.1,42.1455938697318,63.24786324786324,81.08108108108108,12.260536398467432,27,.275,.422,.510,.343,6.25,4,11,6,0,14,2,14,110,32
Tommy Troy,ARI,2B/SS,24,173,147,744,0.5813253012048193,0.7228915662650602,0.7259036144578314,0.538121234939759,0.4662650602409638,0.5733648881239243,0.5828313253012049,0.5391566265060241,0.5512048192771084,0.6897590361445783,0.7394578313253012,0.3509036144578313,0.4442771084337349,0.5150602409638554,0.5271084337349398,0.4457831325301205,0.44126506024096385,0.17319277108433734,0.5406626506024096,0.3781818181818182,0.5030120481927711,0.5331325301204819,0.5662650602409639,0.927710843373494,0.6686746987951807,0.3880368098159509,0.15030674846625766,7.84704,0.297473,0.0017194971098265894,.243,.367,6.6,13.9,23.07692307692308,87.5,108.3,90.7,103.6,37.7,24.3,6.8,26.4,43.27956989247311,64.03269754768392,81.70212765957446,11.424731182795696,9,.306,.405,.442,.413,4.0462427745664735,7,24,8,3,45,2,42,322,85
Milan Tolentino,CLE,SS,24,148,129,566,0.4141566265060241,0.5768072289156626,0.7228915662650602,0.47402108433734935,0.7490963855421686,0.23945783132530116,0.1686746987951807,0.6430722891566265,0.8719879518072289,0.6174698795180723,0.21987951807228914,0.7846385542168675,0.6927710843373494,0.7771084337349398,0.5466867469879518,0.7530120481927711,0.15813253012048192,0.838855421686747,0.12048192771084337,0.5854545454545454,0.31626506024096385,0.10542168674698796,0.13855421686746988,0.7409638554216867,0.536144578313253,0.7162576687116564,0.7806748466257669,6.05659,"'-0.00485382","'-0.00003279608108108108",.202,.388,13.3,12.8,32.2463768115942,90.8,110.2,93,103.7,45.8,31.1,17.7,35.5,46.819787985865716,60.68965517241379,73.86363636363636,16.607773851590107,21.2,.240,.338,.465,.325,7.4324324324324325,11,19,9,1,31,6,46,265,94
Brennen Davis,SEA,OF,26,146,118,554,0.9081325301204819,0.9006024096385542,0.7198795180722891,0.6655685240963856,0.9262048192771084,0.48709122203098104,0.6490963855421686,0.9382530120481928,0.9292168674698795,0.6295180722891566,0.37650602409638556,0.9427710843373494,0.8930722891566265,0.9201807228915663,0.8765060240963856,0.927710843373494,0.4563253012048193,0.9367469879518072,0.3328313253012048,0.8254545454545454,0.9759036144578314,0.3885542168674699,0.25,0.1144578313253012,0.35843373493975905,0.9969325153374233,0.99079754601227,1.7400799999999998,"'-0.26753899999999997","'-0.0018324589041095888",.248,.509,16.3,13,29.56810631229236,93.2,112.6,95.5,107.1,53.5,24,21,30,51.08303249097472,76.6798418972332,79.38144329896906,15.342960288808662,36,.288,.404,.576,.333,9.58904109589041,14,19,10,0,34,8,35,283,85
Zach Ehrhard,LAD,OF,23,165,142,675,0.32831325301204817,0.22590361445783133,0.7168674698795181,0.5100715361445782,0.42891566265060244,0.5154905335628227,0.40210843373493976,0.4186746987951807,0.4186746987951807,0.3644578313253012,0.5813253012048193,0.3192771084337349,0.7756024096385542,0.19578313253012047,0.24548192771084337,0.21234939759036145,0.47289156626506024,0.9186746987951807,0.7108433734939759,0.3109090909090909,0.2740963855421687,0.4608433734939759,0.7439759036144579,0.7590361445783133,0.5030120481927711,0.5475460122699386,0.5966257668711656,6.14458,"'-0.0830266","'-0.0005031915151515151",.226,.345,5.6,9.7,25.433526011560694,87.3,111,88,101.4,30.6,23.6,20.4,22.8,42.22222222222222,59.878419452887535,80.71065989847716,9.629629629629632,17.3,.225,.303,.352,.276,3.6363636363636362,6,16,7,1,32,3,39,285,65
Andrew Pinckney,WSN,OF,25,125,110,529,0.32831325301204817,0.39006024096385544,0.713855421686747,0.46705572289156627,0.7503012048192771,0.30055938037865754,0.32981927710843373,0.4894578313253012,0.5135542168674698,0.4954819277108434,0.5030120481927711,0.9021084337349398,0.9939759036144579,0.8765060240963856,0.9698795180722891,0.8524096385542169,0.061746987951807226,0.11596385542168675,0.043674698795180725,0.43454545454545457,0.5210843373493976,0.35843373493975905,0.12048192771084337,0.8433734939759037,0.7831325301204819,0.029141104294478526,0.10429447852760736,6.986219999999999,0.49124700000000004,0.003929976,.220,.358,6.2,11.2,27.27272727272727,92.3,117.1,94.7,109,50,36.8,4.8,38,44.234404536862,64.19753086419753,78.84615384615384,16.824196597353495,7.6,.245,.328,.409,.377,3.2,4,14,4,1,27,4,46,234,89
Juan Brito,CLE,2B,24,103,89,424,0.6189759036144579,0.7891566265060241,0.7108433734939759,0.6060805722891567,0.45060240963855414,0.6546901893287436,0.7891566265060241,0.6566265060240963,0.4066265060240964,0.5436746987951807,0.5933734939759037,0.5587349397590361,0.3870481927710843,0.6746987951807228,0.1822289156626506,0.24397590361445784,0.8207831325301205,0.9503012048192772,0.7710843373493976,0.52,0.5587349397590361,0.5813253012048193,0.713855421686747,0.5030120481927711,0.5602409638554217,0.9662576687116564,0.9846625766871165,4.92066,0.016678799999999997,0.00016193009708737863,.262,.390,5.5,11.7,25.12315270935961,89,107.7,91.9,100.7,31.5,16.5,21.3,21.6,45.75471698113208,64.70588235294117,82.51748251748252,9.90566037735849,35.1,.281,.369,.528,.304,3.8834951456310685,4,12,8,1,25,4,17,194,42
James Triantos,CHC,2B/3B,23,142,132,520,0.5993975903614458,0.45481927710843373,0.7078313253012049,0.5798192771084338,0.413855421686747,0.6766351118760757,0.9593373493975904,0.7409638554216867,0.3102409638554217,0.10090361445783133,0.46987951807228917,0.20180722891566266,0.2575301204819277,0.5858433734939759,0.28463855421686746,0.5587349397590361,0.9006024096385542,0.1566265060240964,0.9337349397590361,0.7254545454545455,0.5436746987951807,0.9141566265060241,0.8734939759036144,0.7560240963855421,0.7108433734939759,0.5260736196319018,0.39570552147239263,6.11837,0.387813,0.0027310774647887324,.297,.413,4.4,5.6,27.777777777777782,86.3,106.4,91.2,101.7,40.4,14.1,6.2,15.6,49.230769230769226,64.47368421052633,89.79591836734693,7.6923076923076925,14,.295,.331,.439,.318,3.5211267605633805,5,8,7,0,39,4,20,256,40
Eduardo Valencia,DET,C/1B,26,154,135,583,0.5813253012048193,0.35843373493975905,0.7048192771084337,0.5353915662650603,0.8150602409638553,0.3762908777969019,0.3463855421686747,0.766566265060241,0.8599397590361446,0.43373493975903615,0.18674698795180722,0.6641566265060241,0.9096385542168675,0.8990963855421686,0.8373493975903614,0.875,0.5647590361445783,0.49849397590361444,0.5075301204819277,0.5454545454545454,0.12951807228915663,0.34789156626506024,0.463855421686747,0.4307228915662651,0.21686746987951808,0.4723926380368098,0.6717791411042945,4.31609,"'-0.567416","'-0.0036845194805194812",.221,.419,13,10.4,32.79352226720648,89.8,112.7,95,106.4,51,22.1,12.5,26.8,46.14065180102916,55.95238095238096,78.72340425531915,12.349914236706688,18.8,.230,.325,.385,.271,8.441558441558442,13,16,4,1,31,5,34,269,72
Tanner Murray,CHW,OF,26,29,22,114,0.9759036144578314,0.9879518072289156,0.7018072289156626,0.5996799698795181,0.7903614457831326,0.37672117039586916,0.947289156626506,0.8614457831325302,0.5135542168674698,0.9608433734939759,0.4126506024096386,0.9759036144578314,0.6099397590361446,0.9819277108433735,0.7259036144578314,0.9909638554216867,0.641566265060241,0.3960843373493976,0.06325301204819277,0.62,0.4246987951807229,0.043674698795180725,0.09036144578313253,0.6867469879518072,0.9457831325301205,0.8236196319018405,0.05828220858895705,5.74492,0.319339,0.011011689655172413,.293,.456,6.2,20.7,28.846153846153847,94.1,109.6,97.4,104.9,62.5,20.7,10.9,37,47.368421052631575,62.903225806451616,69.23076923076923,17.543859649122805,6.3,.318,.483,.636,.357,3.4482758620689653,1,6,1,0,7,2,6,54,20
