Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Jace Jung,DET,3B,25,495,412,2145,0.8139763779527559,0.6594488188976378,0.8582677165354331,0.6383489173228346,0.8293307086614174,0.5275590551181102,0.45570866141732286,0.8248031496062992,0.8848425196850394,0.9025590551181102,0.8051181102362205,0.812992125984252,0.781496062992126,0.8287401574803149,0.6791338582677166,0.84251968503937,0.4271653543307087,0.8799212598425197,0.40846456692913385,0.24972004479283316,0.3562992125984252,0.23818897637795275,0.5551181102362205,0.22440944881889763,0.1141732283464567,0.7628458498023716,0.8221343873517787,3.0580000000000003,"'-2.19825","'-0.004440909090909091",.226,.432,12.8,15.8,23.24978392394123,90.5,111.7,93.5,104.7,46.8,25.3,19,28.8,42.61072261072261,65.28340080971661,78.44961240310077,12.26107226107226,22.7,.252,.370,.447,.318,7.2727272727272725,36,78,27,1,104,17,125,914,263
Tyler Locklear,ARI,1B,25,433,373,1635,0.8297244094488189,0.9114173228346457,0.8562992125984252,0.6291215551181102,0.7948818897637795,0.5362767154105736,0.7913385826771654,0.8454724409448819,0.7283464566929134,0.5108267716535433,0.4507874015748031,0.7834645669291339,0.8484251968503937,0.7283464566929134,0.8986220472440944,0.7687007874015748,0.5905511811023622,0.19291338582677164,0.43996062992125984,0.6853303471444568,0.8582677165354331,0.5492125984251969,0.3543307086614173,0.5236220472440944,0.4862204724409449,0.558300395256917,0.3715415019762846,5.12542,"'-0.463071","'-0.001069448036951501",.254,.439,9.6,10.6,29.05788876276958,90.2,112.4,92.4,107.2,44.5,21.9,7.9,28.4,49.54128440366973,73.47480106100795,82.85198555956678,14.067278287461775,14.5,.316,.400,.542,.375,6.235565819861432,27,46,25,1,118,19,95,810,230
Zac Veen,COL,OF,24,406,367,1486,0.6358267716535433,0.6181102362204725,0.8543307086614174,0.5956569881889764,0.6336614173228345,0.5351518560179978,0.8267716535433071,0.7145669291338582,0.3838582677165354,0.2785433070866142,0.3051181102362205,0.8366141732283464,0.35826771653543305,0.8149606299212598,0.7332677165354331,0.875,0.6368110236220472,0.37598425196850394,0.5748031496062992,0.7894736842105263,0.8996062992125984,0.6062992125984252,0.4448818897637795,0.7775590551181102,0.5059055118110236,0.8438735177865613,0.47035573122529645,6.58201,"'-0.37342800000000004","'-0.0009197733990147783",.258,.396,5,8.4,31.403940886699505,90.7,108.4,93.3,105.3,47.9,20.7,10.8,25.9,51.14401076716016,74.92581602373886,83.56435643564356,13.257065948855992,16.2,.286,.350,.466,.343,3.4482758620689653,14,34,23,5,105,11,84,760,197
Mikey Romero,BOS,2B/SS,22,192,177,740,0.5118110236220472,0.32677165354330706,0.8523622047244095,0.5124261811023622,0.8358267716535434,0.281355455568054,0.4891732283464567,0.8395669291338582,0.9251968503937008,0.08267716535433071,0.2106299212598425,0.8799212598425197,0.6811023622047244,0.8818897637795275,0.8730314960629921,0.8533464566929134,0.16535433070866143,0.9114173228346457,0.2785433070866142,0.7032474804031354,0.5570866141732284,0.48031496062992124,0.19488188976377951,0.1377952755905512,0.21456692913385828,0.7055335968379447,0.5938735177865613,2.38501,"'-0.5030359999999999","'-0.002619979166666667",.228,.438,14,5.7,33.50253807106599,91.2,110.6,94.2,106.9,47.1,30.2,19.6,31.4,49.864864864864856,68.49710982658961,81.85654008438819,15.675675675675675,18,.232,.276,.469,.283,8.854166666666668,17,11,15,0,41,9,58,369,116
Max Anderson,DET,2B,24,147,135,556,0.922244094488189,0.4448818897637795,0.8503937007874016,0.5644069881889764,0.6992125984251969,0.41830708661417326,0.9901574803149606,0.937007874015748,0.6594488188976378,0.07381889763779527,0.1062992125984252,0.8454724409448819,0.23622047244094488,0.8494094488188977,0.5688976377952756,0.8179133858267716,0.7303149606299213,0.34153543307086615,0.5354330708661418,0.9417693169092946,0.9783464566929134,0.26968503937007876,0.234251968503937,0.35236220472440943,0.5216535433070866,0.44367588932806323,0.3458498023715415,4.23679,"'-0.11298599999999999","'-0.0007686122448979592",.301,.489,8.4,5.4,35.88850174216028,90.8,107.2,93.7,103.8,45.8,19,10.4,26.8,57.01438848920864,79.5539033457249,78.97196261682244,15.287769784172662,14,.267,.327,.422,.304,6.1224489795918355,9,8,6,0,36,5,28,317,85
Ryan Ritter,COL,2B/SS,25,254,215,985,0.8720472440944882,0.9488188976377953,0.8484251968503937,0.6176181102362206,0.7419291338582676,0.4978908886389201,0.6781496062992126,0.8671259842519685,0.8622047244094488,0.7795275590551181,0.6053149606299213,0.5984251968503937,0.6624015748031497,0.6751968503937008,0.6023622047244095,0.719488188976378,0.6151574803149606,0.5580708661417323,0.33366141732283466,0.5005599104143337,0.6318897637795275,0.17125984251968504,0.3484251968503937,0.5787401574803149,0.14763779527559054,0.7796442687747036,0.6788537549407114,5.42753,"'-0.9737290000000001","'-0.00383357874015748",.243,.449,12.4,13.4,26.79245283018868,88.9,110.5,91.8,104.1,42.9,21.3,13.3,30.3,46.59898477157361,69.67032967032965,76.97160883280758,14.111675126903553,19.6,.298,.402,.609,.329,7.874015748031495,20,34,13,3,64,16,54,459,139
Thomas Saggese,STL,2B/SS,24,189,164,777,0.7007874015748031,0.7726377952755905,0.8464566929133859,0.5320497047244095,0.5868110236220473,0.44010123734533174,0.8011811023622047,0.6771653543307087,0.4596456692913386,0.6909448818897638,0.2125984251968504,0.5492125984251969,0.6151574803149606,0.5531496062992126,0.3779527559055118,0.6328740157480315,0.49311023622047245,0.6771653543307087,0.45177165354330706,0.6931690929451287,0.6456692913385826,0.2263779527559055,0.36023622047244097,0.3188976377952756,0.05905511811023622,0.0800395256916996,0.21047430830039526,3.9564,"'-1.38073","'-0.007305449735449734",.255,.388,5.9,12.2,33.4106728538283,88.6,110.1,90.9,102.6,41.2,23.8,14.8,28.2,49.678249678249685,69.94219653179191,78.099173553719,14.028314028314028,11.7,.317,.402,.445,.409,3.7037037037037033,7,23,6,0,52,5,45,386,109
Robert Hassell III,WSN,OF,24,326,292,1211,0.5482283464566929,0.6998031496062992,0.844488188976378,0.5975024606299213,0.5799212598425196,0.6678852643419573,0.7450787401574803,0.5757874015748031,0.3937007874015748,0.4911417322834646,0.5728346456692913,0.7834645669291339,0.6624015748031497,0.7204724409448819,0.5511811023622047,0.484251968503937,0.7992125984251969,0.2785433070866142,0.7116141732283464,0.5968645016797313,0.7578740157480315,0.6653543307086615,0.6771653543307087,0.41338582677165353,0.7618110236220472,0.32608695652173914,0.08102766798418973,4.65683,0.9640049999999999,0.0029570705521472394,.249,.367,5.2,10.4,27.131782945736433,90.2,110.5,92.3,103.7,37.7,17.5,9.3,23.4,48.05945499587118,71.90812720848056,84.52088452088451,11.230388109000826,8,.305,.377,.452,.351,3.6809815950920246,12,34,13,0,89,10,57,582,136
Bryan Ramos,BAL,3B,24,429,370,1771,0.4507874015748031,0.3021653543307087,0.84251968503937,0.5343873031496063,0.5848425196850393,0.5061867266591676,0.3169291338582677,0.5492125984251969,0.531496062992126,0.4271653543307087,0.7716535433070866,0.6348425196850394,0.6456692913385826,0.5994094488188977,0.43996062992125984,0.562992125984252,0.5482283464566929,0.7244094488188977,0.49311023622047245,0.29003359462486,0.33267716535433073,0.38779527559055116,0.5826771653543307,0.5905511811023622,0.5807086614173228,0.567193675889328,0.48221343873517786,5.47896,"'-0.059881899999999995","'-0.00013958484848484849",.214,.364,6.8,9.8,24.28419936373277,89.1,110.4,91.2,103.1,39.8,22.4,15.6,27.6,43.36533032185206,65.09661835748793,80.70500927643785,11.97063805759458,16.4,.214,.308,.395,.240,4.428904428904429,19,42,17,1,79,16,96,768,212
Jared Serna,MIA,2B/SS,23,41,34,166,0.7509842519685039,0.297244094488189,0.8405511811023622,0.569943405511811,0.22598425196850394,0.7440944881889765,0.922244094488189,0.3159448818897638,0.03346456692913386,0.9468503937007874,0.4566929133858268,0.514763779527559,0.022637795275590553,0.3316929133858268,0.13877952755905512,0.24311023622047245,0.875,0.2549212598425197,0.9084645669291339,0.2911534154535274,0.24015748031496062,0.8681102362204725,0.9133858267716536,0.8523622047244095,0.9940944881889764,0.567193675889328,0.5800395256916996,7.00657,0.8900319999999999,0.02170809756097561,.272,.325,0,17.1,28.865979381443296,88.4,102.6,89.3,100.4,32.1,14.6,9,18.1,43.373493975903614,63.76811594202898,88.63636363636364,7.831325301204821,17.9,.235,.366,.294,.286,0,0,7,2,0,8,0,6,72,13
Yohandy Morales,WSN,1B/3B,24,431,382,1674,0.4360236220472441,0.3720472440944882,0.8385826771653543,0.4468503937007874,0.7789370078740159,0.2535151856017998,0.33661417322834647,0.5905511811023622,0.6200787401574803,0.4704724409448819,0.24015748031496062,0.9251968503937008,0.8730314960629921,0.8937007874015748,0.8001968503937008,0.8858267716535433,0.15649606299212598,0.10531496062992125,0.09055118110236221,0.6954087346024636,0.6338582677165354,0.11023622047244094,0.07283464566929133,0.6023622047244095,0.6122047244094488,0.17193675889328064,0.08992094861660078,5.60535,0.0864199,0.00020051020881670526,.216,.372,7.9,10.2,32.81938325991189,92,112.8,94.4,105.9,48.8,30.4,5.9,35.9,49.70131421744325,69.71279373368147,75.28089887640449,17.861409796893668,8.3,.249,.327,.401,.346,4.640371229698376,20,44,21,2,95,11,131,832,299
Alejandro Osuna,TEX,OF,23,67,48,288,0.9724409448818898,0.9301181102362205,0.8366141732283464,0.584461122047244,0.17440944881889764,0.8267716535433072,0.9724409448818898,0.4015748031496063,0.03346456692913386,0.9940944881889764,0.718503937007874,0.0984251968503937,0.2608267716535433,0.06594488188976377,0.3927165354330709,0.07775590551181102,0.8720472440944882,0.40255905511811024,0.9714566929133859,0.17581187010078386,0.32086614173228345,0.9320866141732284,0.9783464566929134,0.34448818897637795,0.011811023622047244,0.21146245059288538,0.16996047430830039,4.17252,"'-0.9548270000000001","'-0.014251149253731344",.290,.340,0,23.9,25.287356321839084,84.7,107.4,85.8,102.7,26.3,14.9,11.2,13.6,40.97222222222222,64.91228070175438,90.54054054054052,5.5555555555555545,10.5,.292,.493,.417,.368,0,0,16,6,0,14,0,10,118,16
Nelson Rada,LAA,OF,20,191,158,800,0.6505905511811023,0.7539370078740157,0.8346456692913385,0.5468134842519685,0.1234251968503937,0.8221316085489313,0.7125984251968503,0.25196850393700787,0.15649606299212598,0.8976377952755905,0.9625984251968503,0.02952755905511811,0.15748031496062992,0.021653543307086614,0.03740157480314961,0.021653543307086614,0.7677165354330708,0.05905511811023622,0.8415354330708661,0.2967525195968645,0.6377952755905512,0.797244094488189,0.8503937007874016,0.9547244094488189,0.6929133858267716,0.42391304347826086,0.1225296442687747,8.19554,0.34077399999999997,0.0017841570680628273,.246,.313,2.5,15.7,18.137254901960784,83.4,106.3,82.9,98.3,19.7,18.3,4.1,20.4,43.5,69.89795918367348,86.86131386861315,8.875,9,.310,.424,.405,.390,1.5706806282722512,3,30,6,3,49,1,35,348,71
Luisangel Acuña,CHW,2B,24,121,109,453,0.3218503937007874,0.3720472440944882,0.8326771653543307,0.5746186023622046,0.46909448818897637,0.7252530933633295,0.5866141732283464,0.41929133858267714,0.4242125984251969,0.18208661417322836,0.6505905511811023,0.46062992125984253,0.6456692913385826,0.5187007874015748,0.5688976377952756,0.3956692913385827,0.84251968503937,0.018700787401574805,0.9498031496062992,0.463605823068309,0.6417322834645669,0.8769685039370079,0.9330708661417323,0.844488188976378,0.7755905511811023,0.015810276679841896,0.039525691699604744,6.96143,0.396945,0.0032805371900826445,.236,.343,5.4,7.4,26.315789473684212,87.9,110.4,90.7,103.8,35.5,15.7,0.7,16.3,46.13686534216336,69.90291262135922,88.8888888888889,7.505518763796909,6.4,.303,.347,.385,.355,4.132231404958678,5,9,7,1,33,0,19,209,34
Brayan Rocchio,CLE,SS,25,187,159,736,0.7667322834645669,0.6840551181102362,0.8307086614173228,0.680794783464567,0.5437007874015748,0.7469066366704162,0.5866141732283464,0.7726377952755905,0.6978346456692913,0.7047244094488189,0.8149606299212598,0.5807086614173228,0.1643700787401575,0.4124015748031496,0.4281496062992126,0.5029527559055118,0.8799212598425197,0.7874015748031497,0.7923228346456693,0.2821948488241881,0.375,0.8523622047244095,0.8090551181102362,0.8051181102362205,0.34448818897637795,0.924901185770751,0.924901185770751,6.71731,"'-0.35382800000000003","'-0.0018921283422459886",.236,.412,9,12.3,23.195876288659797,88.8,106.4,90.1,103,38.1,14.4,16.9,21.7,43.20652173913043,65.51724137931035,88.1578947368421,9.375,25.9,.252,.353,.484,.260,6.417112299465241,12,23,12,2,40,7,27,318,69
Agustín Ramírez,MIA,C/DH,24,80,71,279,0.31003937007874016,0.5049212598425197,0.8287401574803149,0.5250369094488189,0.7537401574803149,0.4195725534308212,0.281496062992126,0.6998031496062992,0.8966535433070866,0.3248031496062992,0.3021653543307087,0.6151574803149606,0.7933070866141733,0.4793307086614173,0.9832677165354331,0.7637795275590551,0.49311023622047245,0.28838582677165353,0.265748031496063,0.7827547592385219,0.9173228346456693,0.4704724409448819,0.16338582677165353,0.8149606299212598,0.9625984251968503,0.841897233201581,0.924901185770751,6.77787,0.873114,0.010913925,.209,.393,13,8.8,31.41025641025641,89,111.8,90.4,109.4,44.4,23.8,9.5,31.7,50.89605734767025,75.60975609756099,81.72043010752688,16.129032258064516,25.9,.254,.313,.479,.294,8.75,7,7,7,0,18,3,19,142,45
Kyle Karros,COL,3B,23,68,62,235,0.6259842519685039,0.780511811023622,0.8267716535433071,0.5989788385826772,0.5307086614173229,0.7085208098987626,0.9005905511811023,0.6712598425196851,0.46948818897637795,0.18208661417322836,0.6161417322834646,0.6151574803149606,0.32086614173228345,0.5531496062992126,0.5807086614173228,0.5767716535433071,0.7923228346456693,0.15059055118110237,0.7864173228346457,0.7681970884658454,0.9212598425196851,0.9704724409448819,0.6909448818897638,0.2933070866141732,0.3228346456692913,0.8270750988142292,0.5938735177865613,3.7564900000000003,"'-0.134615","'-0.0019796323529411766",.268,.386,6,7.4,26.66666666666667,89,108,90.9,103.9,40,17.6,6.9,21.8,50.638297872340424,75.65217391304347,93.10344827586206,11.063829787234043,18,.306,.368,.500,.354,4.411764705882354,3,5,4,1,19,2,12,119,26
Ronny Simon,PIT,2B/OF,26,303,257,1256,0.8622047244094488,0.7283464566929134,0.8248031496062992,0.671751968503937,0.6562992125984253,0.6843363329583803,0.937992125984252,0.7854330708661418,0.4891732283464567,0.7844488188976378,0.5807086614173228,0.672244094488189,0.6151574803149606,0.6840551181102362,0.514763779527559,0.719488188976378,0.8228346456692913,0.1220472440944882,0.8326771653543307,0.2486002239641657,0.1673228346456693,0.7480314960629921,0.8543307086614174,0.7539370078740157,0.8405511811023622,0.17984189723320157,0.2717391304347826,6.4903900000000005,1.41077,0.0046560066006600676,.276,.419,6.2,13.5,27.011494252873568,89.3,110.1,91.9,103.5,42.9,16.8,6.3,20.6,42.59554140127389,61.964285714285715,85.87896253602304,8.757961783439491,12.6,.296,.389,.451,.337,4.29042904290429,13,41,10,3,76,8,51,535,110
Christian Franklin,WSN,OF,26,533,445,2115,0.8297244094488189,0.6929133858267716,0.8228346456692913,0.6967888779527558,0.801771653543307,0.6774465691788526,0.7322834645669292,0.7273622047244095,0.6437007874015748,0.8553149606299213,0.9409448818897638,0.8641732283464567,0.8848425196850394,0.8877952755905512,0.8405511811023622,0.8887795275590551,0.639763779527559,0.2549212598425197,0.6269685039370079,0.11198208286674133,0.20866141732283464,0.6889763779527559,0.781496062992126,0.5807086614173228,0.4763779527559055,0.16205533596837945,0.2183794466403162,5.43613,"'-0.6284689999999999","'-0.0011791163227016887",.248,.400,8.2,15,19.18047079337402,91,112.9,94.3,106.3,48.9,20.6,9,25.2,39.196217494089844,62.913223140495866,84.89326765188834,9.881796690307329,11.8,.272,.390,.427,.336,5.065666041275797,27,80,23,5,121,12,110,829,209
Endy Rodríguez,PIT,C,25,29,26,101,0.8474409448818898,0.140748031496063,0.8208661417322834,0.7379429133858268,0.8169291338582678,0.7533745781777278,0.8011811023622047,0.9281496062992126,0.9330708661417323,0.4812992125984252,0.7559055118110236,0.9724409448818898,0.38779527559055116,0.8681102362204725,0.8572834645669292,0.8631889763779528,0.8159448818897638,0.6948818897637795,0.9714566929133859,0.3012318029115342,0.3061023622047244,0.9744094488188977,0.968503937007874,0.10531496062992125,0.43700787401574803,0.9980237154150198,0.8527667984189723,2.0178599999999998,"'-0.042295400000000004","'-0.0014584620689655169",.255,.483,14.3,10.3,24.52830188679245,94.1,108.6,94,106.5,47.6,17.2,15.2,13.6,43.56435643564357,64.58333333333334,93.54838709677419,5.9405940594059405,23.8,.154,.241,.385,.105,10.344827586206897,3,3,0,0,4,2,5,44,6
Brooks Baldwin,CHW,OF,25,130,116,460,0.9025590551181102,0.9960629921259843,0.8188976377952756,0.702632874015748,0.7122047244094488,0.6635264341957257,0.9094488188976378,0.9389763779527559,0.8848425196850394,0.37401574803149606,0.4744094488188976,0.6348425196850394,0.4438976377952756,0.5718503937007874,0.3375984251968504,0.6584645669291339,0.8188976377952756,0.47834645669291337,0.7608267716535433,0.8812989921612542,0.9901574803149606,0.6417322834645669,0.5846456692913385,0.7460629921259843,0.02952755905511811,0.558300395256917,0.49407114624505927,6.47187,"'-1.34388","'-0.010337538461538459",.270,.493,12.8,9.2,28.63070539419087,89.1,109.1,91,102.2,41.5,16.9,12.3,22.4,53.47826086956522,80.82191780821918,84.18079096045197,11.956521739130435,16.5,.371,.431,.759,.373,9.230769230769232,12,12,5,2,43,12,22,246,55
Cade Fergus,PHI,OF,25,35,33,130,0.9704724409448819,0.9940944881889764,0.8169291338582677,0.5655757874015748,0.9891732283464567,0.12724971878515184,0.7913385826771654,0.9980314960629921,1,0.08267716535433071,0.3110236220472441,1,0.9478346456692913,0.9940944881889764,0.9940944881889764,1,0.013779527559055118,0.6692913385826772,0.013779527559055118,0.6170212765957447,0.44586614173228345,0.003937007874015748,0.01968503937007874,0.781496062992126,0.7165354330708661,0.9901185770750988,0.9980237154150198,6.597289999999999,0.0746043,0.0021315514285714285,.254,.656,33.3,5.7,31.34328358208955,97.8,114.1,98.7,110.1,66.7,42.9,14.7,42.9,48.46153846153846,66.66666666666666,59.523809523809526,20.76923076923077,42.1,.333,.371,.788,.462,17.142857142857142,6,2,0,0,11,5,15,63,27
Jhonkensy Noel,BAL,OF,24,252,227,990,0.7785433070866141,0.6476377952755905,0.8149606299212598,0.5081200787401574,0.859251968503937,0.2575928008998875,0.7618110236220472,0.8996062992125984,0.8149606299212598,0.27263779527559057,0.025590551181102362,0.7627952755905512,0.9940944881889764,0.7440944881889764,0.9832677165354331,0.8248031496062992,0.34744094488188976,0.4448818897637795,0.2736220472440945,0.7217245240761478,0.17519685039370078,0.5196850393700787,0.1889763779527559,0.045275590551181105,0.19488188976377951,0.575098814229249,0.8270750988142292,1.2117200000000001,"'-0.7568090000000001","'-0.0030032103174603172",.250,.461,11.2,8.3,40.64171122994652,90,116.9,92.6,109.4,46,26.6,11.9,31.5,50,62.23776223776224,82.39700374531836,15.757575757575754,22.8,.273,.337,.493,.333,7.142857142857142,18,21,14,0,62,12,67,495,156
Joe Mack,MIA,C,23,411,363,1599,0.4507874015748031,0.4911417322834646,0.812992125984252,0.46813484251968507,0.646259842519685,0.32227221597300343,0.38188976377952755,0.6309055118110236,0.71751968503937,0.2844488188976378,0.3228346456692913,0.6348425196850394,0.5216535433070866,0.8149606299212598,0.6456692913385826,0.7263779527559056,0.25984251968503935,0.6013779527559056,0.23326771653543307,0.7905935050391937,0.8779527559055118,0.13976377952755906,0.1377952755905512,0.5688976377952756,0.4468503937007874,0.9219367588932806,0.9426877470355731,5.38471,"'-0.568322","'-0.0013827785888077858",.220,.379,9.4,8.5,31.18405627198124,89.1,109.6,93.3,104.4,43.1,28,13.9,32.3,51.15697310819262,73.99463806970509,76.08695652173914,16.51031894934334,27.3,.248,.319,.457,.304,5.8394160583941614,24,35,18,2,90,18,115,818,264
Grant McCray,SFG,OF,25,489,426,2109,0.406496062992126,0.3484251968503937,0.8110236220472441,0.5471210629921259,0.7470472440944882,0.4254780652418448,0.359251968503937,0.5137795275590551,0.6781496062992126,0.5738188976377953,0.6456692913385826,0.8248031496062992,0.9114173228346457,0.7578740157480315,0.7224409448818898,0.8070866141732284,0.26968503937007876,0.36515748031496065,0.24507874015748032,0.5632698768197089,0.7834645669291339,0.2283464566929134,0.23228346456692914,0.9094488188976378,0.8759842519685039,0.3092885375494071,0.24802371541501977,7.621339999999999,2.88983,0.005909672801635992,.218,.360,8.8,11.2,26.371681415929203,90.6,113.4,92.7,105.2,45.4,27.8,10.7,32.1,47.652916073968704,72.21654749744637,78.21782178217822,15.315315315315313,12.3,.235,.319,.408,.301,5.3169734151329235,26,55,19,5,100,15,136,1005,323
Eduardo Valencia,DET,C/1B,26,213,185,867,0.9517716535433071,0.9537401574803149,0.8090551181102362,0.6846087598425197,0.8834645669291339,0.5556805399325084,0.9301181102362205,0.9547244094488189,0.9143700787401575,0.6230314960629921,0.5196850393700787,0.8366141732283464,0.8228346456692913,0.8681102362204725,0.7332677165354331,0.8887795275590551,0.719488188976378,0.5344488188976378,0.5,0.4624860022396417,0.5708661417322834,0.4566929133858268,0.5,0.23031496062992127,0.27165354330708663,0.3359683794466403,0.36363636363636365,3.15142,"'-0.482167","'-0.0022636948356807517",.274,.519,13.5,11.7,27.824267782426773,90.7,112.1,94,105.3,48.9,19.2,13.1,27.5,46.1361014994233,68.63753213367609,81.64794007490637,12.687427912341404,14.4,.319,.399,.622,.346,8.92018779342723,19,25,13,2,59,13,41,400,110
Alan Roden,MIN,OF,26,141,120,513,0.9468503937007874,0.8818897637795275,0.8070866141732284,0.7446481299212598,0.6984251968503937,0.7747469066366703,0.9763779527559056,0.8700787401574803,0.5216535433070866,0.5875984251968503,0.7637795275590551,0.8366141732283464,0.5059055118110236,0.7204724409448819,0.6456692913385826,0.7578740157480315,0.9881889763779528,0.40255905511811024,0.9291338582677166,0.2631578947368421,0.28051181102362205,0.9389763779527559,0.9350393700787402,0.6732283464566929,0.5433070866141733,0.6630434782608695,0.8586956521739131,5.97499,"'-0.05529969999999999","'-0.00039219645390070916",.291,.450,6.6,11.3,24.363636363636363,90.7,109.5,92.3,104.4,44.3,9.2,11.2,17.3,42.884990253411296,64.28571428571429,90.84967320261438,7.4074074074074066,23.9,.325,.418,.492,.343,4.964539007092199,7,16,9,1,39,3,13,220,38
Jeferson Quero,MIL,C,23,250,216,919,0.6545275590551181,0.4153543307086614,0.8051181102362205,0.5636072834645669,0.4240157480314961,0.625562429696288,0.7795275590551181,0.71751968503937,0.4596456692913386,0.4478346456692913,0.08858267716535433,0.2755905511811024,0.5059055118110236,0.234251968503937,0.4074803149606299,0.16141732283464566,0.8917322834645669,0.7244094488188977,0.7519685039370079,0.8443449048152296,0.8257874015748031,0.7667322834645669,0.6062992125984252,0.36023622047244097,0.5374015748031497,0.45652173913043476,0.6719367588932806,4.283580000000001,"'-0.132922","'-0.000531688",.252,.398,5.9,10,36.85220729366603,86.8,109.5,88.5,102.8,29.7,14,15.6,22.6,52.448313384113156,72.8643216080402,86.20689655172413,11.860718171926004,19.4,.255,.336,.412,.272,4.4,11,25,14,1,55,6,35,482,109
Jeremiah Jackson,BAL,2B/OF,26,171,162,556,0.9753937007874016,0.9803149606299213,0.8031496062992126,0.6596948818897638,0.8710629921259843,0.4966254218222722,0.9921259842519685,0.9881889763779528,0.9094488188976378,0.02952755905511811,0.03543307086614173,0.8562992125984252,0.7421259842519685,0.8494094488188977,0.7913385826771654,0.859251968503937,0.9547244094488189,0.3346456692913386,0.6673228346456693,0.9596864501679732,1,0.4547244094488189,0.3346456692913386,0.421259842519685,0.2736220472440945,0.4160079051383399,0.5533596837944664,4.68107,"'-0.38617399999999996","'-0.0022583274853801173",.315,.600,13.4,3.5,39.6875,90.9,111.3,93.7,105.8,47.2,11.7,10.3,24.5,58.09352517985612,83.0508474576271,81.63265306122447,14.208633093525181,17.5,.377,.400,.673,.379,11.111111111111109,19,6,15,0,61,11,20,323,79
Rece Hinds,CIN,OF,25,436,391,1673,0.8996062992125984,0.8553149606299213,0.8011811023622047,0.6085752952755905,0.8793307086614173,0.31046119235095615,0.9094488188976378,0.9488188976377953,0.8966535433070866,0.2017716535433071,0.0531496062992126,0.8041338582677166,0.9114173228346457,0.8080708661417323,0.9320866141732284,0.8356299212598425,0.39468503937007876,0.5688976377952756,0.14566929133858267,0.9283314669652856,0.9665354330708661,0.3779527559055118,0.03346456692913386,0.7893700787401575,0.7283464566929134,0.34782608695652173,0.5938735177865613,6.64023,1.03164,0.002366146788990825,.270,.505,13,7.6,38.436830835117775,90.4,113.4,93.2,107.8,46.5,25.9,13.5,34.2,55.82785415421399,77.80784844384303,80.52173913043478,19.067543335325762,18,.302,.359,.563,.362,8.486238532110093,37,33,26,2,118,24,113,934,319
Jorbit Vivas,WSN,2B/3B,25,455,372,1613,0.8297244094488189,0.5492125984251969,0.7992125984251969,0.6803026574803149,0.3683070866141732,0.9119797525309336,0.875,0.6309055118110236,0.3080708661417323,0.7992125984251969,0.8248031496062992,0.14173228346456693,0.5698818897637795,0.14763779527559054,0.28346456692913385,0.19094488188976377,0.984251968503937,0.6161417322834646,0.9606299212598425,0.5218365061590146,0.9192913385826772,0.9566929133858267,0.9389763779527559,0.33858267716535434,0.06692913385826772,0.4160079051383399,0.49407114624505927,4.11028,"'-2.97991","'-0.006549252747252747",.263,.379,3.9,13.8,23.015873015873016,85.5,109.8,87.5,101.7,30.9,9.7,14.1,15.5,46.86918784872908,75.6497948016416,91.68173598553342,7.253564786112832,16.5,.272,.389,.366,.296,2.8571428571428568,13,63,21,1,101,4,44,756,117
Vaughn Grissom,LAA,2B,25,417,369,1579,0.7263779527559056,0.531496062992126,0.797244094488189,0.6157111220472441,0.6183070866141732,0.6217660292463442,0.8267716535433071,0.78248031496063,0.6348425196850394,0.33661417322834647,0.44291338582677164,0.514763779527559,0.6151574803149606,0.6840551181102362,0.6673228346456693,0.5442913385826772,0.7992125984251969,0.3838582677165354,0.6909448818897638,0.5397536394176932,0.5196850393700787,0.8956692913385826,0.6673228346456693,0.4704724409448819,0.5905511811023622,0.3241106719367589,0.2964426877470356,4.87464,"'-0.012108200000000001","'-0.000029036450839328534",.258,.416,8.1,8.9,29.112426035502963,88.4,110.1,91.9,104.6,39.3,17.5,10.9,24,47.181760607979726,67.98365122615803,89.57915831663327,11.336288790373654,13.2,.268,.341,.439,.299,5.755395683453237,24,37,24,0,99,13,73,745,179
