Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Jacob Misiorowski,MIL,,24,250,217,1011,.275,.244,0.9841017488076311,0.6801808090666989,0.607114467408585,0.9984177215189872,0.7670906200317965,0.7313195548489666,0.7774244833068362,0.8314785373608903,0.39109697933227344,0.6343402225755167,0.3942766295707472,0.42527821939586646,0.8895071542130366,0.5063593004769475,0.8155802861685215,0.6969936708860761,0.4356120826709062,0.7344992050874404,0.8569157392686805,.202,.297,3.6,12.4,28.98832684824903,88.7,38.4,32,13.2,32.6,.175,.280,.240,.254,2,5,31,2,0,38,4,80,485,158,47.972304648862504,67.6056338028169,78.86904761904762,15.62809099901088
AJ Smith-Shawver,ATL,,23,39,35,175,.235,.290,0.9825119236883942,0.6610214668316865,0.6170508744038157,0.7033227848101266,0.9459459459459459,0.8918918918918919,0.9276629570747218,0.9721780604133545,0.615262321144674,0.7615262321144675,0.02782193958664547,0.5405405405405406,0.924483306836248,0.1836248012718601,0.4379968203497615,0.9675632911392406,0.017488076311605722,0.848966613672496,0.7996820349761526,.177,.250,0,10.3,30.48780487804878,92.6,36.4,33.3,17.9,26.8,.229,.308,.343,.364,0,0,4,4,0,8,0,13,97,26,55.42857142857143,77.4193548387097,76.3888888888889,14.857142857142858
Brandan Bidois,PIT,,24,44,38,192,.193,.114,0.9809220985691574,0.7746744149678345,0.9304451510333862,0.8358386075949367,0.9920508744038156,0.994435612082671,0.9936406995230525,0.9721780604133545,0.30604133545310014,0.9825119236883942,0.9069952305246423,0.848966613672496,0.9372019077901431,0.038950715421303655,0.4872813990461049,0.6526898734177216,0.8267090620031796,0.2082670906200318,0.5858505564387917,.110,.153,0,13.6,37.39130434782609,85.3,30.4,34.1,22.3,27.5,.026,.159,.026,.043,0,0,6,0,0,1,0,15,91,25,47.39583333333333,62.337662337662344,85.41666666666666,13.020833333333336
Josh White,MIA,,25,153,139,583,.230,.237,0.9793322734499205,0.7778174325665947,0.7191971383147854,0.6780063291139239,0.9634340222575517,0.8513513513513513,0.863275039745628,0.7106518282988871,0.8736089030206677,0.985691573926868,0.690779014308426,0.6120826709062003,0.9650238473767886,0.17090620031796502,0.9689984101748808,0.8243670886075949,0.6232114467408585,0.78060413354531,0.9809220985691574,.185,.270,4.7,7.2,37.73006134969325,87.2,35.3,37.3,18.1,40.5,.194,.248,.288,.301,2.6143790849673203,4,11,7,0,27,2,57,291,118,49.914236706689536,65.36964980544747,77.97619047619048,20.240137221269297
Payton Tolle,BOS,,23,58,56,206,.256,.237,0.9777424483306836,0.7452776911311908,0.7943163751987281,0.8813291139240507,0.8879173290937997,0.5866454689984102,0.5739268680445151,0.6701112877583466,0.9864864864864865,0.23529411764705882,0.9841017488076311,0.9491255961844197,0.7313195548489666,0.7178060413354531,0.739268680445151,0.8908227848101266,0.32909379968203495,0.9745627980922098,0.8791732909379968,.219,.338,5,3.4,24.691358024691358,83.1,25,27.6,9.8,31.1,.196,.224,.321,.237,3.4482758620689653,2,2,1,0,11,2,16,106,33,51.45631067961165,68.8,70.93023255813954,16.019417475728158
Jose Corniell,TEX,,22,53,47,213,.253,.297,0.9761526232114467,0.6470428917376051,0.5852543720190779,0.8734177215189873,0.9014308426073132,0.8966613672496025,0.8108108108108109,0.8696343402225755,0.6971383147853736,0.7551669316375199,0.4546899841017488,0.20588235294117646,0.6891891891891891,0.1232114467408585,0.4872813990461049,0.8821202531645571,0.04451510333863275,0.151033386327504,0.724960254372019,.176,.286,3,9.4,30.434782608695656,88.4,42.4,26.4,18.8,27.5,.234,.321,.340,.333,1.8867924528301887,1,5,5,0,11,0,14,109,30,51.17370892018778,75.51020408163265,86.4864864864865,14.084507042253524
Cam Schlittler,NYY,,25,96,86,404,.272,.295,0.9745627980922098,0.6750107854037953,0.3777821939586645,0.9228639240506328,0.7957074721780604,0.8187599364069952,0.6049284578696343,0.27106518282988873,0.6971383147853736,0.9634340222575517,0.178060413354531,0.45707472178060415,0.958664546899841,0.5468998410174881,0.8855325914149443,0.9098101265822784,0.4626391096979332,0.9348171701112877,0.9570747217806042,.191,.333,8,9.4,36.224489795918366,89.9,38,36.5,12.5,35.1,.221,.302,.360,.333,4.166666666666666,4,9,3,0,19,3,35,211,74,52.22772277227723,67.30769230769229,73.57142857142857,18.31683168316832
Emmet Sheehan,LAD,,26,73,69,291,.209,.285,0.972972972972973,0.890091494603315,0.9153418124006358,0.8631329113924051,0.9872813990461049,0.9181240063593005,0.9324324324324325,0.8871224165341812,0.9936406995230525,0.9984101748807631,0.8751987281399046,0.9666136724960255,0.9888712241653418,0.2933227344992051,0.9769475357710652,0.965981012658228,0.075516693163752,0.9809220985691574,0.9936406995230525,.170,.249,2.6,2.7,41.21212121212121,85.6,23.7,42.5,15.9,41,.232,.274,.377,.371,1.3698630136986298,1,2,1,0,16,3,31,161,66,55.32646048109965,73.80952380952381,69.89247311827957,22.680412371134018
Eury Pérez,MIA,,23,52,44,214,.285,.231,0.9713831478537361,0.5927589796609715,0.605127186009539,0.951740506329114,0.6979332273449921,0.7655007949125596,0.5906200317965024,0.8577106518282989,0.3179650238473768,0.28696343402225755,0.4546899841017488,0.5174880763116058,0.7901430842607313,0.033386327503974564,0.848966613672496,0.488132911392405,0.212241653418124,0.9538950715421304,0.8394276629570747,.197,.336,3.3,13.5,25.423728813559322,88.4,36.7,28.8,22.8,33.7,.136,.250,.250,.172,1.9230769230769231,1,7,0,1,6,1,15,98,33,45.79439252336449,70.83333333333334,72.05882352941177,15.42056074766355
Thomas White,MIA,,21,39,27,182,.290,.273,0.9697933227344993,0.6215394471165134,0.7172098569157391,0.8734177215189873,0.6502384737678856,0.9888712241653418,0.9952305246422893,0.9721780604133545,0.02066772655007949,0.0890302066772655,0.7925278219395866,0.10890302066772654,0.9904610492845787,0.022257551669316374,0.9546899841017488,0.03481012658227848,0.9936406995230525,0.4594594594594595,0.6089030206677265,.126,.152,0,25.6,21.698113207547173,86.6,45.5,43.6,24.5,38.7,.111,.359,.148,.273,0,0,10,1,0,3,0,17,62,24,34.065934065934066,51.31578947368421,82.05128205128204,13.186813186813188
Connelly Early,BOS,,24,116,103,488,.243,.251,0.9682034976152624,0.7877177834014208,0.8449920508744039,0.6020569620253164,0.9276629570747218,0.8402225755166932,0.8950715421303657,0.9324324324324325,0.6883942766295708,0.699523052464229,0.9403815580286169,0.6120826709062003,0.8600953895071543,0.8791732909379968,0.575516693163752,0.4414556962025317,0.8505564387917329,0.6351351351351351,0.56120826709062,.187,.261,1.5,9.5,29.761904761904763,84.8,35.3,31,6,28.5,.184,.261,.301,.258,0.8620689655172413,1,11,4,1,19,2,36,221,63,45.286885245901644,61.864406779661024,80.13698630136986,12.909836065573769
Juan Mejia,COL,,25,54,47,232,.245,.241,0.9666136724960255,0.8062652190537521,0.8233306836248013,0.9367088607594936,0.9205087440381559,0.8728139904610492,0.9642289348171701,0.7567567567567568,0.7082670906200318,0.6844197138314785,0.8171701112877583,0.7551669316375199,0.9817170111287759,0.37201907790143085,0.9054054054054054,0.4359177215189873,0.48012718600953896,0.8275039745627981,0.8950715421303657,.181,.224,4.2,9.3,29.629629629629626,86.4,33.3,40.7,15,36.2,.170,.278,.234,.320,1.8518518518518519,1,5,1,1,8,0,22,105,38,45.25862068965517,67.01030927835049,76.92307692307693,16.379310344827587
Jhancarlos Lara,ATL,,23,231,178,983,.299,.310,0.9650238473767886,0.6864741812736042,0.6659379968203498,0.997626582278481,0.5675675675675675,0.9348171701112877,0.8950715421303657,0.6701112877583466,0.05643879173290938,0.2972972972972973,0.7082670906200318,0.390302066772655,0.931637519872814,0.8505564387917329,0.9379968203497615,0.061708860759493674,0.9745627980922098,0.814785373608903,0.7297297297297297,.164,.261,5,19.9,25.549915397631136,87.1,39,33.8,6.7,37.5,.169,.359,.292,.271,2.1645021645021645,5,46,10,0,30,4,78,371,139,37.741607324516785,56.12244897959183,77.27272727272727,14.140386571719224
Andrew Walters,CLE,,25,50,40,229,.212,.227,0.9634340222575517,0.632064229857184,0.4302464228934817,0.8097310126582279,0.9817170111287759,0.9984101748807631,0.9904610492845787,0.5985691573926868,0.10333863275039745,0.9507154213036566,0.09220985691573927,0.0397456279809221,0.9952305246422893,0.031001589825119236,0.9936406995230525,0.8180379746835443,0.3990461049284579,0.9952305246422893,0.9952305246422893,.083,.174,5.6,18,35.65891472868217,90.6,50,46,23.8,46.5,.125,.280,.175,.278,2,1,9,2,0,5,0,23,114,53,49.78165938864629,68,63.235294117647065,23.14410480349345
Braydon Fisher,TOR,,25,66,60,281,.227,.211,0.9618441971383148,0.7875070540104513,0.7686804451510334,0.7155854430379747,0.9689984101748808,0.800476947535771,0.9324324324324325,0.6597774244833068,0.8481717011128775,0.8942766295707473,0.541335453100159,0.9411764705882353,0.924483306836248,0.34340222575516693,0.8799682034976153,0.3924050632911392,0.918918918918919,0.9268680445151033,0.8600953895071543,.193,.249,5.1,7.6,33.33333333333333,88,25.6,33.3,15.3,34.9,.183,.242,.217,.282,3.0303030303030303,2,5,2,0,11,0,22,126,44,44.839857651245545,59.8360655737705,73.97260273972603,15.658362989323845
Trey Yesavage,TOR,,22,72,60,329,.222,.236,0.9602543720190779,0.6624650758353291,0.6118839427662958,0.5712025316455697,0.972972972972973,0.9920508744038156,0.9697933227344993,0.08108108108108109,0.19395866454689983,0.5866454689984102,0.5635930047694754,0.8330683624801272,0.9507154213036566,0.2933227344992051,0.9411764705882353,0.3607594936708861,0.7281399046104928,0.9666136724960255,0.9141494435612083,.112,.218,11.4,15.3,28.57142857142857,87.9,31.4,36.1,15.9,37.7,.150,.278,.217,.257,5.5555555555555545,4,11,4,0,9,0,26,146,55,44.37689969604863,63.94557823129252,71.27659574468085,16.717325227963528
Blade Tidwell,SFG,,24,402,360,1605,.255,.280,0.958664546899841,0.7263802801312109,0.7329093799682035,0.9272151898734176,0.8918918918918919,0.8449920508744038,0.7933227344992051,0.6486486486486487,0.7400635930047694,0.5357710651828299,0.753577106518283,0.7360890302066773,0.7313195548489666,0.4109697933227345,0.7027027027027027,0.553006329113924,0.4944356120826709,0.6693163751987281,0.7233704292527822,.186,.292,5.2,9,27.909738717339675,86.8,33.6,27.6,14.6,30.3,.214,.291,.339,.284,3.2338308457711435,13,36,19,1,77,8,111,745,226,46.417445482866036,66.84141546526867,79.80392156862746,14.080996884735205
Troy Melton,DET,,25,146,137,588,.297,.307,0.9570747217806042,0.534332906529016,0.10472972972972973,0.951740506329114,0.5866454689984102,0.356120826709062,0.26788553259141495,0.11764705882352941,0.9197138314785374,0.9395866454689984,0.012718600953895072,0.02066772655007949,0.9721780604133545,0.4872813990461049,0.7798092209856916,0.8694620253164557,0.46740858505564387,0.760731319554849,0.8871224165341812,.237,.398,10.4,6.2,34.899328859060404,93.6,53.2,38.4,13.5,31.8,.241,.288,.423,.368,5.479452054794519,8,9,8,1,33,5,56,299,95,50.85034013605442,67.24137931034483,78.46153846153847,16.156462585034014
Ronan Kopp,LAD,,23,115,95,504,.284,.335,0.9554848966613673,0.6391420855889397,0.4523052464228935,0.918512658227848,0.7042925278219396,0.9181240063593005,0.7774244833068362,0.09618441971383147,0.11764705882352941,0.4848966613672496,0.31001589825119236,0.6255961844197139,0.9467408585055644,0.8744038155802861,0.895866454689984,0.1617879746835443,0.9332273449920508,0.8839427662957074,0.7774244833068362,.170,.297,11.1,17.4,27.52613240418119,89.1,35.2,35.7,6.1,35.6,.242,.374,.368,.415,5.217391304347826,6,20,7,1,23,1,41,208,74,41.26984126984127,59.447004608294925,75.1937984496124,14.682539682539685
Bubba Chandler,PIT,,23,440,379,1835,.288,.322,0.9538950715421304,0.5960550787198219,0.4888712241653418,0.9920886075949368,0.6701112877583466,0.7519872813990461,0.6319554848966613,0.44992050874403816,0.4507154213036566,0.44992050874403816,0.4546899841017488,0.4189189189189189,0.7257551669316376,0.3871224165341812,0.7694753577106518,0.4960443037974683,0.534181240063593,0.8314785373608903,0.7583465818759937,.199,.327,6.6,12,27.23492723492724,88.4,38.5,27.5,14.8,31.6,.248,.348,.372,.341,3.8636363636363633,17,53,17,3,94,8,121,842,266,45.88555858310627,66.43757159221076,76.89655172413794,14.49591280653951
Grant Holman,DET,,25,29,28,120,.184,.054,0.9523052464228935,0.8670888172237762,0.9614467408585055,0.5712025316455697,0.9952305246422893,0.9117647058823529,0.9769475357710652,0.9721780604133545,0.9864864864864865,0.9968203497615262,0.9181240063593005,0.9785373608903021,0.8600953895071543,0.7178060413354531,0.519872813990461,0.9774525316455696,0.13672496025437203,0.6844197138314785,0.8696343402225755,.172,.209,0,3.4,40.67796610169492,85.1,21.1,31,9.8,27.9,.036,.069,.036,.053,0,0,1,0,0,1,0,9,68,19,56.66666666666666,72.13114754098359,79.54545454545455,15.833333333333332
Roddery Muñoz,HOU,,26,244,211,961,.270,.286,0.9507154213036566,0.7609699819886901,0.6675278219395866,0.8995253164556962,0.8171701112877583,0.7376788553259142,0.8497615262321144,0.8751987281399046,0.46502384737678853,0.9777424483306836,0.4133545310015898,0.5317965023847376,0.8648648648648649,0.7273449920508744,0.9721780604133545,0.8631329113924051,0.287758346581876,0.8362480127186009,0.9841017488076311,.201,.277,2.9,11.9,37.05035971223021,88.6,36.5,31.1,9.6,40.7,.218,.316,.313,.316,1.639344262295082,4,29,8,0,46,4,76,487,198,50.676378772112386,69.38271604938272,76.86832740213522,20.60353798126951
Dylan Ross,NYM,,25,126,102,534,.258,.224,0.9491255961844197,0.8201780755066309,0.923489666136725,0.9319620253164556,0.8791732909379968,0.9745627980922098,0.972972972972973,0.9300476947535771,0.11446740858505565,0.5675675675675675,0.8577106518282989,0.9332273449920508,0.8600953895071543,0.8338632750397457,0.9864864864864865,0.2539556962025317,0.8139904610492846,0.9793322734499205,0.9666136724960255,.145,.216,1.6,17.5,28.387096774193548,85.8,26.6,31,7.3,43.9,.108,.270,.176,.159,0.7936507936507936,1,22,4,0,11,1,39,228,100,42.69662921348314,62.5,70,18.726591760299627
Andre Granillo,WSN,,25,160,145,687,.234,.204,0.9475357710651828,0.7473990825803466,0.6738871224165341,0.7939082278481012,0.9523052464228935,0.9276629570747218,0.8593004769475358,0.5834658187599364,0.7567567567567568,0.7599364069952306,0.49761526232114467,0.7551669316375199,0.9531001589825119,0.20031796502384738,0.9292527821939587,0.7183544303797469,0.39268680445151033,0.9618441971383148,0.9459459459459459,.167,.271,5.7,8.8,30.47091412742382,88.2,33.3,36.3,17.5,37,.145,.225,.214,.224,3.125,5,14,2,1,21,2,58,332,123,48.326055312954864,68.09815950920245,71.62162162162163,17.903930131004362
Cade Horton,CHC,,24,108,93,434,.275,.213,0.9459459459459459,0.6605106013496743,0.7515898251192369,0.8219936708860759,0.7670906200317965,0.809220985691574,0.8044515103338633,0.6844197138314785,0.4507154213036566,0.34022257551669316,0.609697933227345,0.9077901430842608,0.8497615262321144,0.07869634340222575,0.8020667726550079,0.3014240506329114,0.8012718600953895,0.760731319554849,0.7186009538950715,.192,.288,4.9,12,25.991189427312776,87.7,27.9,30.6,20.3,32.3,.129,.241,.204,.169,2.7777777777777777,3,13,1,0,12,2,33,189,61,43.548387096774185,62.80193236714975,78.46153846153847,14.055299539170509
Cristian Mena,ARI,,23,189,172,713,.312,.336,0.9443561208267091,0.5058781498829433,0.12221780604133545,0.7939082278481012,0.4562798092209857,0.3688394276629571,0.19236883942766295,0.057233704292527825,0.8227344992050875,0.8441971383147854,0.12241653418124006,0.11685214626391097,0.7074721780604134,0.7480127186009539,0.8402225755166932,0.6629746835443038,0.35930047694753575,0.25834658187599363,0.8712241653418124,.236,.415,12.3,7.9,32.029339853300726,90.3,45.1,27,9.2,33.3,.262,.324,.453,.339,7.936507936507937,15,15,9,3,45,6,51,339,113,47.545582047685826,68.42105263157895,84.61538461538461,15.848527349228613
Jaden Hill,COL,,26,67,63,265,.232,.213,0.9427662957074722,0.8458435108134941,0.7686804451510333,0.9410601265822784,0.9602543720190779,0.829093799682035,0.8410174880763116,0.5834658187599364,0.9737678855325914,0.49920508744038156,0.9610492845786963,0.6891891891891891,0.9872813990461049,0.9038155802861685,0.9809220985691574,0.4707278481012658,0.5627980922098569,0.9872813990461049,0.972972972972973,.189,.280,5.7,4.5,27.659574468085108,84.2,34.3,41.8,5.2,42.1,.159,.209,.270,.265,2.985074626865672,2,3,4,0,10,1,28,121,51,45.660377358490564,66.12903225806451,68.29268292682927,19.245283018867926
David Festa,MIN,,26,119,112,443,.233,.257,0.9411764705882353,0.7751121199848395,0.65302066772655,0.7345727848101266,0.9578696343402225,0.8640699523052464,0.7933227344992051,0.7567567567567568,0.9356120826709062,0.7821939586645469,0.49761526232114467,0.5643879173290938,0.9133545310015898,0.5468998410174881,0.9546899841017488,0.8433544303797469,0.23211446740858505,0.9062003179650239,0.9745627980922098,.183,.292,4.2,5.9,30.837004405286347,88.2,36.1,32.8,12.5,38.7,.214,.261,.321,.310,2.5210084033613445,3,7,6,0,24,2,39,222,86,50.11286681715576,70.37037037037038,74.3421052631579,19.413092550790072
Ethan Pecko,HOU,,23,149,136,618,.271,.290,0.9395866454689984,0.5458779004246243,0.4379968203497615,0.5712025316455697,0.8060413354531002,0.519872813990461,0.6589825119236884,0.9030206677265501,0.8076311605723371,0.4451510333863275,0.13513513513513514,0.054848966613672494,0.8728139904610492,0.24006359300476948,0.5357710651828299,0.5189873417721519,0.6486486486486487,0.6422893481717011,0.5707472178060413,.225,.322,2.3,8.1,27.184466019417478,90.2,48.3,31.5,16.8,28.1,.250,.309,.346,.364,1.342281879194631,2,12,5,1,34,2,47,285,80,46.11650485436893,65.0485436893204,80.09950248756219,12.944983818770226
Luis Morales,ATH,,23,196,172,779,.293,.315,0.9379968203497615,0.5635421697758817,0.48509538950715414,0.96123417721519,0.6224165341812401,0.6923688394276629,0.5214626391096979,0.4220985691573927,0.6263910969793323,0.37360890302066774,0.519872813990461,0.4769475357710652,0.7313195548489666,0.1875993640699523,0.6271860095389508,0.2887658227848101,0.8457869634340223,0.49920508744038156,0.4912559618441971,.207,.348,6.8,10.2,26.405867970660147,88.1,37.6,27.6,17.7,29.1,.221,.316,.395,.279,4.081632653061225,8,20,9,0,38,7,54,337,98,43.260590500641854,61.8918918918919,81.6593886462882,12.58023106546855
Logan Henderson,MIL,,24,310,283,1211,.281,.278,0.9364069952305246,0.5919144374735867,0.43104133545310014,0.4932753164556962,0.7273449920508744,0.5604133545310016,0.5286168521462639,0.3728139904610493,0.8434022257551669,0.9348171701112877,0.4133545310015898,0.4093799682034976,0.7575516693163752,0.356120826709062,0.7058823529411765,0.875,0.45151033386327505,0.8457869634340223,0.848966613672496,.221,.347,7.1,7.7,34.653465346534645,88.6,38.6,28.1,15.2,30.4,.216,.281,.350,.277,4.516129032258063,14,24,9,1,61,9,87,618,188,51.03220478943022,67.43801652892562,76.71568627450979,15.524360033030556
William Kempner,MIA,,24,75,57,352,.290,.280,0.9348171701112877,0.6961108190282613,0.8511526232114468,0.918512658227848,0.6502384737678856,0.972972972972973,0.9594594594594594,0.5079491255961844,0.05087440381558029,0.7503974562798092,0.9610492845786963,0.9761526232114467,0.924483306836248,0.08664546899841018,0.5945945945945946,0.3742088607594937,0.8441971383147854,0.7519872813990461,0.534181240063593,.147,.229,6.2,20,30.412371134020614,84.2,21.9,33.3,20,28.7,.123,.333,.228,.167,2.666666666666667,2,15,0,0,7,2,25,157,45,44.60227272727273,62.0253164556962,78.57142857142857,12.784090909090908
Mick Abel,MIN,,24,397,353,1517,.271,.257,0.9332273449920508,0.6047665195910727,0.381160572337043,0.9074367088607594,0.8060413354531002,0.7837837837837838,0.6550079491255962,0.40063593004769477,0.6335453100158982,0.6677265500794912,0.12241653418124006,0.3465818759936407,0.7861685214626392,0.5945945945945946,0.5532591414944356,0.6621835443037974,0.5214626391096979,0.41812400635930047,0.6470588235294118,.195,.323,6.9,10.1,29.381443298969074,90.3,39.8,28.7,11.9,28.3,.193,.277,.289,.264,4.030226700251888,16,40,12,2,68,6,114,721,204,47.52801582069875,66.53171390013496,82.55578093306288,13.447593935398814
Rolddy Muñoz,ATL,,26,90,79,372,.254,.281,0.931637519872814,0.7975114331569096,0.7613275039745627,0.96123417721519,0.8966613672496025,0.7837837837837838,0.9014308426073132,0.9284578696343402,0.5429252782193958,0.8998410174880763,0.541335453100159,0.6740858505564388,0.7408585055643879,0.9697933227344993,0.7297297297297297,0.5862341772151899,0.699523052464229,0.2066772655007949,0.7615262321144675,.195,.260,1.8,11.1,33.49056603773585,88,34.5,27.8,1.6,31,.215,.300,.329,.283,1.1111111111111112,1,10,3,0,17,2,25,174,54,46.774193548387096,64.375,85.43689320388349,14.516129032258064
