Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Gunnar Hoglund,ATH,,25,111,100,425,.297,.340,0.7620817843866171,0.5280697284808212,0.6131505576208178,0.5004055150040552,0.6180297397769516,0.5176579925650557,0.42193308550185876,0.5864312267657993,0.7128252788104089,0.7360594795539034,0.7118959107806692,0.7323420074349443,0.31970260223048325,0.09014869888475836,0.38940520446096655,0.699918896999189,0.10966542750929369,0.18680297397769516,0.3550185873605948,.228,.361,5.1,9,29.55465587044534,86.8,32.1,19.8,20,25.6,.250,.324,.460,.274,3.6,4,10,6,0,25,5,22,207,53,0.484706,0.717391,0.8787879999999999,0.103529
Sauryn Lao,WSN,,26,126,111,508,.299,.316,0.7602230483271375,0.619225242731131,0.8301579925650558,0.5004055150040552,0.5771375464684015,0.18680297397769516,0.6775092936802974,0.9284386617100372,0.662639405204461,0.7881040892193308,0.8485130111524164,0.8661710037174721,0.31970260223048325,0.7304832713754646,0.3447955390334573,0.8905109489051095,0.03531598513011153,0.24349442379182157,0.5037174721189591,.257,.323,1.1,9.5,30.357142857142854,85.8,28.7,19.8,9,25,.261,.341,.369,.326,0.8,1,12,9,0,29,1,25,260,65,0.513726,0.745614,0.8705879999999999,0.113725
Richard Fitts,BOS,,25,491,443,1888,.307,.325,0.758364312267658,0.42181198374724005,0.19052044609665428,0.5004055150040552,0.49907063197026025,0.3503717472118959,0.24070631970260223,0.24349442379182157,0.845724907063197,0.8568773234200744,0.09014869888475836,0.18773234200743494,0.4674721189591078,0.41356877323420077,0.36617100371747213,0.8694241686942417,0.241635687732342,0.4349442379182156,0.5910780669144982,.242,.392,7.7,7.5,31.42536475869809,90.3,41.1,22.6,14,25.3,.253,.314,.438,.292,5.3,26,37,23,1,112,19,111,969,245,0.510323,0.68934,0.846834,0.121228
Jackson Jobe,DET,,23,43,38,169,.296,.415,0.7565055762081785,0.41220851410659565,0.4093866171003718,0.5004055150040552,0.6319702602230484,0.38382899628252787,0.6598513011152416,0.9656133828996283,0.46189591078066916,0.8159851301115242,0.006505576208178439,0.0055762081784386614,0.11895910780669144,0.29275092936802977,0.10315985130111524,0.7875101378751014,0.3940520446096654,0.10408921933085502,0.23605947955390336,.239,.327,0,11.6,30.76923076923077,93.4,61.3,16.3,16,20.2,.316,.395,.579,.345,0,0,5,4,0,12,2,7,84,17,0.497041,0.670455,0.8983049999999999,0.09467460000000001
Francisco Morales,FA,,26,101,73,403,.364,.414,0.7546468401486989,0.4382308189393094,0.19772304832713755,0.5004055150040552,0.10687732342007435,0.7239776951672863,0.4033457249070632,0.05762081784386617,0.08085501858736059,0.6579925650557621,0.2342007434944238,0.09572490706319703,0.8578066914498141,0.5631970260223048,0.9767657992565055,0.1516626115166261,0.862453531598513,0.3680297397769517,0.8866171003717472,.208,.363,11.6,19.8,28.74015748031496,89,44.2,30.7,12,39,.274,.455,.493,.415,5,5,20,3,2,20,3,31,164,64,0.401985,0.592105,0.855556,0.151365
Prelander Berroa,CHW,,25,215,175,880,.325,.381,0.7527881040892194,0.4355201621859017,0.42309479553903345,0.5004055150040552,0.32620817843866173,0.40613382899628253,0.4767657992565056,0.5539033457249071,0.17100371747211895,0.4163568773234201,0.38661710037174724,0.275092936802974,0.4758364312267658,0.29275092936802977,0.9451672862453532,0.3795620437956204,0.4758364312267658,0.9460966542750929,0.9349442379182156,.237,.356,5.4,16.3,26.58730158730159,88.3,39.2,22.8,16,37,.286,.400,.480,.350,3.3,7,35,11,1,50,7,49,392,145,0.44507399999999997,0.6604770000000001,0.751004,0.15855
Bryan Mata,BOS,,26,48,36,214,.321,.313,0.7509293680297398,0.6144235079108088,0.8057620817843867,0.5004055150040552,0.3596654275092937,0.7955390334572491,0.7927509293680297,0.7574349442379182,0.24814126394052044,0.966542750929368,0.7788104089219331,0.8940520446096655,0.6087360594795539,0.29275092936802977,0.37825278810408924,0.34387672343876724,0.7788104089219331,0.6654275092936803,0.4758364312267658,.198,.296,4,14.6,34.375,86.4,28,25,16,25.5,.194,.375,.278,.250,2.1,1,7,0,0,7,1,12,94,24,0.43925200000000003,0.6097560000000001,0.82,0.11215
Austin Pope,ARI,,27,266,230,1080,.307,.344,0.7490706319702602,0.5763194186914778,0.5940985130111524,0.5004055150040552,0.49907063197026025,0.3382899628252788,0.6050185873605948,0.7843866171003717,0.43308550185873607,0.654275092936803,0.48420074349442377,0.5027881040892194,0.6942379182156134,0.6802973977695167,0.7397769516728625,0.6042173560421735,0.370817843866171,0.533457249070632,0.758364312267658,.243,.338,3.7,12,28.7215411558669,87.9,35.8,26.3,10,30.8,.287,.376,.400,.392,2.3,6,32,12,1,66,4,70,510,157,0.471837,0.6727270000000001,0.834835,0.134811
Mason Black,SFG,,25,366,319,1468,.293,.328,0.7472118959107806,0.5619142142305115,0.7032992565055762,0.5004055150040552,0.6719330855018587,0.6310408921933085,0.6598513011152416,0.5864312267657993,0.5594795539033457,0.43308550185873607,0.7908921933085502,0.7760223048327137,0.5408921933085502,0.34851301115241634,0.24442379182156135,0.4444444444444444,0.6356877323420075,0.36617100371747213,0.27137546468401486,.218,.327,5.1,10.7,26.754966887417222,86.3,31.2,23.8,15,23.4,.245,.333,.414,.296,3.3,12,39,14,2,78,12,87,667,156,0.452689,0.6391180000000001,0.8556030000000001,0.09666439999999998
Ryan Gusto,MIA,,26,616,551,2350,.284,.295,0.7453531598513011,0.5881688610706601,0.6438197026022304,0.5004055150040552,0.7453531598513011,0.5780669144981413,0.6449814126394052,0.6217472118959108,0.7592936802973977,0.8327137546468402,0.6700743494423792,0.6384758364312267,0.48698884758364314,0.29275092936802977,0.2871747211895911,0.8199513381995134,0.35315985130111527,0.483271375464684,0.4516728624535316,.223,.330,4.9,8.6,30.968858131487888,87,34,22.9,16,24.1,.234,.307,.361,.287,3.2,20,53,22,3,129,14,141,1186,286,0.501061,0.674361,0.8398530000000001,0.11073399999999999
Colton Gordon,HOU,,26,508,463,2014,.273,.303,0.7434944237918215,0.6076081423593838,0.6905204460966543,0.5004055150040552,0.8150557620817844,0.6552044609665427,0.6775092936802974,0.6421933085501859,0.8680297397769516,0.7546468401486989,0.7379182156133829,0.7044609665427509,0.5762081784386617,0.17657992565055763,0.18308550185873607,0.6358475263584753,0.6895910780669146,0.27137546468401486,0.2732342007434944,.215,.323,4.8,7.3,29.735234215885946,86.7,32.6,24.4,18,22.2,.235,.301,.391,.294,3.1,16,37,21,6,109,13,124,959,213,0.476308,0.627197,0.8657819999999999,0.0967423
Angel Macuare,FA,,25,186,161,695,.314,.350,0.741635687732342,0.40539314855517067,0.22606877323420074,0.5004055150040552,0.4228624535315985,0.6171003717472119,0.2620817843866171,0.1607806691449814,0.6421933085501859,0.6728624535315985,0.2936802973977695,0.18773234200743494,0.4340148698884758,0.047397769516728624,0.6236059479553904,0.9067315490673156,0.120817843866171,0.7342007434944238,0.6440520446096655,.219,.386,8.9,9.7,28.869047619047613,88.7,41.1,22,22,29,.267,.344,.472,.308,5.9,11,18,12,0,43,7,41,359,104,0.517241,0.7151,0.8127489999999999,0.125
Ryan Loutos,WSN,,26,228,205,908,.284,.311,0.7397769516728625,0.5581967421115523,0.5151022304832714,0.5004055150040552,0.7453531598513011,0.5371747211895911,0.620817843866171,0.7490706319702602,0.6533457249070632,0.5882899628252788,0.38661710037174724,0.30390334572490707,0.6663568773234201,0.6254646840148699,0.3215613382899628,0.7469586374695864,0.4888475836431227,0.38661710037174724,0.44423791821561337,.226,.335,4.1,9.6,28.089887640449444,88.3,38.8,25.9,11,24.7,.259,.329,.376,.347,2.6,6,22,9,3,53,3,59,446,110,0.49067,0.658586,0.8527610000000001,0.109769
Ryan Webb,CLE,,26,147,132,587,.303,.308,0.7379182156133829,0.5253590717274136,0.3643122676579926,0.5004055150040552,0.5325278810408922,0.5985130111524164,0.26579925650557623,0.3020446096654275,0.7379182156133829,0.6877323420074349,0.4340148698884758,0.45539033457249073,0.4516728624535316,0.5631970260223048,0.775092936802974,0.6561232765612328,0.27137546468401486,0.671003717472119,0.8401486988847584,.221,.385,7.1,8.8,28.938906752411576,88.1,36.4,22.4,12,31.9,.235,.313,.386,.292,4.8,7,13,9,1,31,3,33,282,90,0.478705,0.685512,0.8195879999999999,0.143101
Jayvien Sandridge,NYY,,26,190,152,788,.311,.361,0.7360594795539034,0.5465796417398051,0.575046468401487,0.5004055150040552,0.46189591078066916,0.7732342007434945,0.6700743494423792,0.44609665427509293,0.137546468401487,0.5576208178438662,0.6700743494423792,0.5139405204460966,0.8271375464684015,0.23048327137546468,0.7704460966542751,0.4420113544201135,0.5947955390334573,0.741635687732342,0.7286245353159851,.201,.324,6.1,17.9,27.790432801822323,87,35.7,29.5,17,31.8,.243,.384,.434,.330,3.2,6,34,8,0,37,7,56,358,114,0.452471,0.644628,0.811966,0.13181199999999998
Jacob Lopez,ATH,,27,374,321,1576,.263,.295,0.7342007434944238,0.7249408561140305,0.8696561338289963,0.5004055150040552,0.8633828996282528,0.8382899628252788,0.8773234200743495,0.8336431226765799,0.43308550185873607,0.7379182156133829,0.9135687732342007,0.854089219330855,0.7769516728624535,0.34851301115241634,0.7221189591078067,0.5117599351175993,0.5539033457249071,0.845724907063197,0.7434944237918215,.191,.269,3.2,12,29.566210045662103,84.7,29.4,28.3,15,30.5,.209,.313,.343,.267,1.9,7,45,7,0,67,12,106,730,223,0.460809,0.649596,0.7883819999999999,0.134008
Mick Abel,MIN,,24,513,424,2088,.330,.376,0.7323420074349443,0.42026303703100704,0.40636617100371747,0.5004055150040552,0.2704460966542751,0.45353159851301117,0.3466542750929368,0.37825278810408924,0.2211895910780669,0.35687732342007433,0.4079925650557621,0.49256505576208176,0.4758364312267658,0.5631970260223048,0.5762081784386617,0.33171127331711275,0.6003717472118959,0.3271375464684015,0.4200743494423792,.234,.374,6.5,15.2,25.929203539823014,88.2,35.9,22.8,12,28.2,.278,.390,.479,.344,3.9,20,78,30,5,118,15,117,916,258,0.43875600000000003,0.6427039999999999,0.859766,0.10861199999999999
Julian Aguiar,CIN,,24,199,177,774,.314,.325,0.7304832713754646,0.4168553542552946,0.4377323420074349,0.5004055150040552,0.4228624535315985,0.36338289962825276,0.4479553903345725,0.5864312267657993,0.8085501858736059,0.38661710037174724,0.5046468401486989,0.21189591078066913,0.36338289962825276,0.23048327137546468,0.17565055762081785,0.8223844282238443,0.3271375464684015,0.43308550185873607,0.3754646840148699,.241,.359,5.1,8,26.33053221288516,87.8,40.6,20.6,17,22.1,.243,.317,.435,.280,3.5,7,16,10,3,43,6,41,390,86,0.501289,0.677419,0.8469389999999999,0.10438099999999999
Tyler Myrick,SFG,,27,143,123,558,.291,.294,0.7286245353159851,0.6557029378984173,0.7430297397769516,0.5004055150040552,0.6886617100371747,0.6654275092936803,0.7472118959107806,0.800185873605948,0.4423791821561338,0.8104089219330854,0.6059479553903345,0.8187732342007435,0.6663568773234201,0.48977695167286245,0.6328996282527881,0.7834549878345499,0.06133828996282528,0.4656133828996282,0.6960966542750929,.214,.306,3.5,11.9,30.67092651757189,87.3,30.2,25.9,13,29.1,.228,.336,.301,.310,2.1,3,17,3,0,28,2,37,278,81,0.49641599999999997,0.729508,0.8426969999999999,0.12903199999999998
Trey McGough,FA,,27,245,220,893,.256,.244,0.7267657992565055,0.6962078945279092,0.7455855018587361,0.5004055150040552,0.8996282527881041,0.7806691449814126,0.8048327137546468,0.7732342007434945,0.6737918215613383,0.8011152416356877,0.6505576208178439,0.7537174721189591,0.6765799256505576,0.48977695167286245,0.550185873605948,0.4736415247364152,0.5882899628252788,0.30111524163568776,0.5074349442379182,.200,.293,3.8,9.4,30.607476635514022,87.1,31.6,26.1,13,27.8,.195,.269,.268,.258,2.4,6,23,5,1,43,3,64,425,118,0.45731700000000003,0.645161,0.8625,0.113821
Adam Kloffenstein,TOR,,25,374,323,1455,.303,.334,0.724907063197026,0.5138968660272897,0.4716542750929368,0.5004055150040552,0.5325278810408922,0.6552044609665427,0.5715613382899628,0.3392193308550186,0.5157992565055762,0.6635687732342007,0.578996282527881,0.39684014869888473,0.30390334572490707,0.7304832713754646,0.37825278810408924,0.7031630170316302,0.3382899628252788,0.4851301115241636,0.5148698884758365,.215,.343,6.8,11,28.818061088977426,87.4,37.1,19.5,9,25.5,.241,.342,.415,.273,4.5,17,41,15,1,78,13,73,710,181,0.48524399999999995,0.676269,0.839757,0.114619
Amos Willingham,ATL,,27,288,256,1163,.299,.300,0.7230483271375465,0.5224160729665709,0.38592007434944237,0.5004055150040552,0.5771375464684015,0.4228624535315985,0.5111524163568774,0.7230483271375465,0.6737918215613383,0.9014869888475836,0.09758364312267657,0.21189591078066913,0.5901486988847584,0.48977695167286245,0.5697026022304833,0.7964314679643146,0.29182156133828996,0.5576208178438662,0.7267657992565055,.236,.351,4.3,9.4,32.088285229202036,90.2,40.6,24.7,13,28.1,.238,.316,.359,.308,2.8,8,27,12,2,61,5,71,583,164,0.499141,0.6810039999999999,0.8315790000000001,0.131443
Victor Mederos,LAA,,24,35,33,141,.301,.280,0.7211895910780669,0.4405542390136589,0.19934944237918217,0.5004055150040552,0.5566914498141264,0.4879182156133829,0.1570631970260223,0.07434944237918216,0.9516728624535316,0.9507434944237918,0.16263940520446096,0.4033457249070632,0.1607806691449814,0.8615241635687733,0.019516728624535316,0.9359286293592864,0.04925650557620818,0.23048327137546468,0.09107806691449814,.231,.416,11.1,5.7,33.33333333333333,89.6,37,17.1,6,16.2,.212,.257,.394,.231,8.6,3,2,1,1,7,1,6,74,12,0.528571,0.733333,0.872727,0.0785714
Max Meyer,MIA,,26,253,227,999,.300,.343,0.7193308550185874,0.502589554998789,0.3508364312267658,0.5004055150040552,0.5669144981412639,0.40613382899628253,0.4117100371747212,0.2695167286245353,0.662639405204461,0.5650557620817844,0.4340148698884758,0.28810408921933084,0.7369888475836431,0.7304832713754646,0.4591078066914498,0.8710462287104623,0.09665427509293681,0.516728624535316,0.5947955390334573,.237,.362,7.5,9.5,27.85862785862786,88.1,39,27.3,9,26.6,.269,.340,.449,.347,4.7,12,24,14,0,61,9,69,512,136,0.51049,0.720532,0.836412,0.121878
J.T. Ginn,ATH,,26,323,287,1236,.291,.341,0.7174721189591078,0.5688070271177481,0.5518122676579925,0.5004055150040552,0.6886617100371747,0.47769516728624534,0.6635687732342007,0.7388475836431226,0.7128252788104089,0.7100371747211895,0.4340148698884758,0.370817843866171,0.3996282527881041,0.8169144981412639,0.31226765799256506,0.4793187347931874,0.5464684014869888,0.137546468401487,0.3252788104089219,.232,.326,4.2,9,29.210134128166914,88.1,37.7,21.4,7,24.6,.275,.354,.418,.332,2.8,9,29,9,1,79,10,69,568,140,0.45799700000000004,0.6508470000000001,0.888021,0.100969
Hayden Juenger,TOR,,25,292,258,1151,.321,.318,0.7156133828996283,0.43660442488726486,0.3766263940520446,0.5004055150040552,0.3596654275092937,0.3299256505576208,0.25929368029739774,0.25743494423791824,0.7592936802973977,0.48141263940520446,0.578996282527881,0.4107806691449814,0.42657992565055763,0.5631970260223048,0.31226765799256506,0.5806974858069749,0.32899628252788105,0.3066914498141264,0.3828996282527881,.244,.387,7.6,8.6,27.197346600331674,87.4,36.9,21.9,12,24.6,.256,.329,.399,.313,5.1,15,25,11,4,66,6,64,541,133,0.469211,0.677239,0.862259,0.10494400000000001
Steven Cruz,KCR,,26,215,188,898,.307,.293,0.7137546468401487,0.49066266528379515,0.33015799256505574,0.5004055150040552,0.49907063197026025,0.5622676579925651,0.4117100371747212,0.32620817843866173,0.4972118959107807,0.4107806691449814,0.3652416356877323,0.2174721189591078,0.671003717472119,0.7741635687732342,0.6524163568773235,0.5085158150851582,0.5185873605947955,0.5018587360594795,0.5836431226765799,.224,.362,6.9,11.2,26.5658747300216,88.4,40.5,26,8,29.4,.223,.321,.324,.297,4.2,9,24,7,0,42,4,56,412,121,0.460599,0.654628,0.837931,0.120977
Frankie Scalzo Jr.,CHC,,25,134,115,552,.299,.365,0.7118959107806692,0.5461924050607468,0.5850371747211897,0.5004055150040552,0.5771375464684015,0.5622676579925651,0.6449814126394052,0.46189591078066916,0.4423791821561338,0.32342007434944237,0.6700743494423792,0.5631970260223048,0.5,0.7741635687732342,0.5343866171003717,0.19951338199513385,0.7072490706319703,0.33643122676579923,0.4033457249070632,.224,.330,6,11.9,25.477707006369428,87,34.9,23.1,8,27.5,.296,.388,.443,.378,3.7,5,16,8,0,34,3,31,229,63,0.41591300000000003,0.6234310000000001,0.85906,0.10669100000000001
Ethan Roberts,CHC,,28,65,55,250,.235,.246,0.7100371747211895,0.8504829874647122,0.9426115241635689,0.5004055150040552,0.9618959107806692,0.974907063197026,0.9609665427509294,0.8596654275092936,0.6905204460966543,0.9163568773234201,0.983271375464684,0.966542750929368,0.9024163568773235,0.5631970260223048,0.9256505576208178,0.4022708840227088,0.8113382899628253,0.7825278810408922,0.8810408921933085,.151,.218,2.9,9.2,32.638888888888886,81.9,22.9,32.3,12,36.4,.164,.281,.236,.242,1.5,1,6,1,0,9,1,21,110,40,0.448276,0.603604,0.80597,0.149425
Hayden Wesneski,HOU,,27,68,61,266,.268,.296,0.70817843866171,0.6970598152218374,0.595724907063197,0.5004055150040552,0.8364312267657993,0.7555762081784386,0.7592936802973977,0.8968401486988847,0.8578066914498141,0.8494423791821561,0.27137546468401486,0.45539033457249073,0.6087360594795539,0.6802973977695167,0.8931226765799256,0.6715328467153284,0.20631970260223048,0.9079925650557621,0.9014869888475836,.205,.304,2.3,7.4,31.292517006802722,88.8,36.4,25,10,35.2,.262,.338,.311,.349,1.5,1,5,0,0,16,1,17,128,45,0.481203,0.696721,0.764706,0.154135
Michael Byrne,FA,,28,28,25,128,.242,.309,0.7063197026022305,0.8488565934126676,0.9686338289962826,0.5004055150040552,0.9395910780669146,0.7732342007434945,0.9553903345724907,0.9656133828996283,0.8838289962825279,0.9033457249070632,0.9776951672862454,0.9758364312267658,0.9795539033457249,0.34851301115241634,0.983271375464684,0.2327656123276561,0.7128252788104089,0.9767657992565055,0.9228624535315985,.201,.226,0,7.1,32.09876543209877,82.4,21.4,39.3,15,40.7,.280,.357,.320,.500,0,0,2,1,0,7,0,11,54,22,0.421875,0.622642,0.727273,0.15625
Keider Montero,DET,,25,222,190,896,.305,.361,0.7044609665427509,0.41383490815864027,0.3643122676579925,0.5004055150040552,0.5130111524163569,0.6171003717472119,0.6050185873605948,0.35223048327137546,0.3224907063197026,0.31784386617100374,0.3652416356877323,0.13475836431226765,0.5678438661710037,0.23048327137546468,0.4395910780669145,0.4866180048661801,0.5148698884758365,0.29182156133828996,0.4312267657992565,.219,.338,6.7,13.5,25.376344086021515,88.4,43,24.3,17,26.3,.268,.374,.453,.351,4.1,9,30,10,5,51,5,54,411,108,0.458797,0.65493,0.863799,0.10913099999999999
Alex Cornwell,STL,,26,65,60,257,.241,.350,0.7026022304832714,0.6502816243916019,0.6512546468401488,0.5004055150040552,0.9423791821561338,0.8615241635687733,0.8271375464684015,0.7388475836431226,0.8252788104089219,0.6505576208178439,0.3652416356877323,0.6737918215613383,0.24814126394052044,0.9739776951672863,0.19609665427509293,0.7096512570965126,0.4275092936802974,0.3243494423791822,0.38661710037174724,.187,.285,4.2,7.7,28.68217054263566,88.4,33.3,18.5,2,22.4,.300,.354,.450,.348,3.1,2,5,3,0,18,2,12,125,28,0.48638100000000006,0.666667,0.8604649999999999,0.105058
Ben Casparius,LAD,,26,283,244,1173,.279,.269,0.7007434944237918,0.5109538672664471,0.5148698884758365,0.5004055150040552,0.783457249070632,0.8131970260223048,0.7434944237918215,0.7574349442379182,0.39219330855018586,0.45353159851301117,0.25092936802973975,0.3076208178438662,0.6384758364312267,0.09014869888475836,0.40055762081784385,0.6082725060827251,0.1821561338289963,0.5260223048327137,0.5111524163568774,.196,.307,4,12.4,26.923076923076927,88.9,38.7,25.4,20,25.7,.193,.300,.283,.254,2.5,7,35,8,1,47,4,72,557,143,0.472293,0.702166,0.835476,0.11423699999999999
Victor Santos,STL,,25,328,288,1236,.319,.353,0.6988847583643123,0.4507772873407964,0.5041821561338291,0.5004055150040552,0.379182156133829,0.18680297397769516,0.25929368029739774,0.37825278810408924,0.6282527881040892,0.7230483271375465,0.6895910780669146,0.6895910780669146,0.23141263940520446,0.41356877323420077,0.3299256505576208,0.7680454176804542,0.23977695167286245,0.5539033457249071,0.5483271375464684,.257,.387,6.5,9.8,29.383116883116887,86.9,33.2,18.3,14,24.8,.288,.360,.458,.330,4.6,15,32,12,5,83,9,60,609,151,0.49395600000000006,0.6893819999999999,0.832184,0.117647
Raymond Burgos,FA,,26,104,96,402,.298,.287,0.6970260223048327,0.5188534955192351,0.31133828996282525,0.5004055150040552,0.5966542750929368,0.4358736059479554,0.3159851301115242,0.49256505576208176,0.9758364312267658,0.5669144981412639,0.31691449814126393,0.11988847583643122,0.671003717472119,0.9572490706319703,0.27695167286245354,0.4363341443633415,0.7509293680297398,0.45260223048327136,0.37174721189591076,.235,.379,5.8,4.8,27.860696517412933,88.6,43.5,26,3,24,.219,.279,.375,.273,3.8,4,5,6,0,21,3,27,183,44,0.451613,0.6153850000000001,0.84375,0.104218
Brenan Hanifee,DET,,27,202,186,813,.274,.323,0.6951672862453532,0.696052999856286,0.704228624535316,0.5004055150040552,0.8085501858736059,0.6830855018587361,0.5604089219330854,0.5539033457249071,0.9014869888475836,0.828996282527881,0.9089219330855018,0.7936802973977695,0.6830855018587361,0.9340148698884758,0.19609665427509293,0.6463909164639091,0.7434944237918215,0.13568773234200743,0.30111524163568776,.212,.344,5.4,6.9,30.927835051546392,84.8,30.8,26.2,4,22.4,.247,.302,.452,.313,3.5,7,14,14,3,46,6,53,392,88,0.47730100000000003,0.616926,0.8880870000000001,0.0993865
Sammy Peralta,MIL,,27,209,179,789,.277,.315,0.6933085501858736,0.7316013269938324,0.8568773234200744,0.5004055150040552,0.7964684014869888,0.7685873605947955,0.8048327137546468,0.7648698884758365,0.5157992565055762,0.79182156133829,0.9433085501858736,0.9144981412639405,0.6384758364312267,0.8169144981412639,0.5232342007434945,0.4103811841038119,0.8531598513011153,0.8698884758364313,0.7063197026022305,.202,.293,3.9,11,30.402010050251256,84.2,26.6,25.4,7,27.4,.223,.325,.385,.279,2.4,5,23,7,2,40,6,53,358,98,0.449378,0.594306,0.778443,0.129663
Royber Salinas,FA,,24,33,25,140,.386,.396,0.6914498141263941,0.3411893071673144,0.17611524163568773,0.5004055150040552,0.055762081784386616,0.19423791821561337,0.14591078066914498,0.47769516728624534,0.02695167286245353,0.22304832713754646,0.06412639405204461,0.016728624535315983,0.5548327137546468,0.9572490706319703,0.8773234200743495,0.08840227088402271,0.4275092936802974,0.9079925650557621,0.6840148698884758,.256,.419,5.9,24.2,24.17582417582417,90.6,52.9,24.2,3,34.6,.240,.424,.480,.313,3,1,8,1,1,6,1,8,52,18,0.371429,0.666667,0.764706,0.128571
Trevor McDonald,SFG,,24,200,179,758,.315,.323,0.6895910780669146,0.4622394930409203,0.3717472118959108,0.5004055150040552,0.4144981412639405,0.31691449814126393,0.3308550185873606,0.25743494423791824,0.8912639405204461,0.3847583643122677,0.4600371747211896,0.43866171003717475,0.2174721189591078,0.9340148698884758,0.40055762081784385,0.456609894566099,0.38661710037174724,0.18680297397769516,0.40148698884758366,.245,.377,7.6,7,26.303317535545023,88,36.6,18,4,25.7,.257,.325,.419,.298,5.5,11,14,9,4,46,4,36,346,89,0.45526300000000003,0.671512,0.8787879999999999,0.106579
Ryan Watson,SFG,,27,73,66,259,.268,.305,0.6877323420074349,0.6848231361635969,0.704460966542751,0.5004055150040552,0.8364312267657993,0.8131970260223048,0.6775092936802974,0.7230483271375465,0.7927509293680297,0.7899628252788105,0.6059479553903345,0.8113382899628253,0.7434944237918215,0.17657992565055763,0.7472118959107806,0.8994322789943228,0.4739776951672863,0.9256505576208178,0.8884758364312267,.196,.323,4.3,8.2,30.4,87.3,30.4,27.4,18,31.2,.227,.301,.394,.295,2.7,2,6,5,0,15,2,20,125,39,0.515152,0.660714,0.756757,0.151515
Edward Cabrera,MIA,,27,94,82,366,.272,.284,0.6858736059479554,0.567722764416385,0.43378252788104094,0.5004055150040552,0.8215613382899628,0.7881040892193308,0.8197026022304833,0.54182156133829,0.45539033457249073,0.6988847583643123,0.031598513011152414,0.3420074349442379,0.7983271375464684,0.29275092936802977,0.7221189591078067,0.4776966747769668,0.679368029739777,0.30297397769516726,0.6821561338289963,.199,.290,5.5,11.7,29.120879120879124,91.3,38.2,28.7,16,30.5,.220,.319,.305,.327,3.2,3,11,3,2,18,0,27,167,51,0.457766,0.630058,0.8623850000000001,0.128065
Christian Montes De Oca,ARI,,26,250,223,896,.321,.337,0.6840148698884758,0.43807592426768616,0.2560408921933085,0.5004055150040552,0.3596654275092937,0.1579925650557621,0.2128252788104089,0.35223048327137546,0.8364312267657993,0.9312267657992565,0.27137546468401486,0.18773234200743494,0.23977695167286245,0.7304832713754646,0.4767657992565056,0.9257907542579076,0.07063197026022305,0.724907063197026,0.7509293680297398,.261,.398,6.7,7.6,33.047210300429185,88.8,41.1,18.4,9,26.9,.269,.336,.444,.306,4.8,12,19,12,3,60,7,46,472,127,0.5244439999999999,0.7254,0.81388,0.134444
Fraser Ellard,CHW,,27,175,150,723,.243,.316,0.6821561338289963,0.7562295797819365,0.8138940520446096,0.5004055150040552,0.9368029739776952,0.95817843866171,0.9358736059479554,0.7230483271375465,0.5306691449814126,0.4052044609665427,0.8345724907063197,0.7620817843866171,0.9321561338289963,0.6802973977695167,0.8754646840148699,0.4720194647201946,0.6245353159851301,0.8122676579925651,0.8252788104089219,.159,.237,4.3,10.9,26.546391752577318,86,31.5,33.7,10,34.5,.227,.331,.380,.341,2.3,4,19,7,2,34,4,59,333,115,0.457182,0.6401180000000001,0.797235,0.142265
Pedro Santos,ATH,,25,174,140,738,.340,.355,0.6802973977695167,0.40229525512270464,0.3503717472118959,0.5004055150040552,0.2100371747211896,0.46654275092936803,0.4340148698884758,0.4312267657992565,0.14312267657992564,0.30855018587360594,0.19052044609665428,0.34572490706319703,0.5901486988847584,0.41356877323420077,0.7936802973977695,0.22708840227088406,0.6533457249070632,0.8159851301115242,0.620817843866171,.233,.360,6.2,17.8,25.287356321839084,89.3,38.1,24.7,14,32.4,.250,.397,.386,.326,3.4,6,31,4,0,35,5,43,312,101,0.420839,0.636364,0.795918,0.12313900000000001
Abner Uribe,MIL,,25,38,29,173,.293,.244,0.6784386617100372,0.6526050444659512,0.9821096654275093,0.5004055150040552,0.6719330855018587,0.9052044609665427,0.9776951672862454,0.9656133828996283,0.12360594795539033,0.34944237918215615,0.9962825278810409,0.9888475836431226,0.23977695167286245,0.9024163568773235,0.2100371747211896,0.2996755879967559,0.5288104089219331,0.16635687732342008,0.2137546468401487,.177,.204,0,18.4,25.806451612903228,79.5,18.2,18.4,5,22.7,.103,.316,.138,.136,0,0,7,1,0,3,0,7,75,17,0.433526,0.653846,0.882353,0.0924855
