Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Walbert Ureña,LAA,SP,22,36,32,157,.290,.378,0.7437185929648241,0.5550902047617153,0.5128768844221105,0.9663588390501321,0.7022613065326633,0.5376884422110553,0.6067839195979899,0.7374371859296482,0.5527638190954773,0.1884422110552764,0.4648241206030151,0.24246231155778894,0.271356783919598,0.9849246231155779,0.4057788944723618,0.2783641160949868,0.2650753768844221,0.26256281407035176,0.33040201005025127,.226,.329,4,11.1,22.471910112359552,88.8,44,19.4,"'-1.6",25.8,.281,.361,.500,.333,2.7777777777777777,1,4,2,1,9,1,7,66,17,42.03821656050955,67.64705882352942,84.78260869565217,10.828025477707007
Yunior Tur,ATH,SP,26,70,64,282,.298,.350,0.7412060301507538,0.5313874230430958,0.4667085427135679,0.8766490765171504,0.6407035175879398,0.30904522613065327,0.49120603015075376,0.6909547738693468,0.8618090452261307,0.4723618090452261,0.40326633165829145,0.2814070351758794,0.7474874371859297,0.2638190954773869,0.3379396984924623,0.7796833773087071,0.016331658291457288,0.6231155778894473,0.4798994974874372,.251,.353,4.5,7.1,26.315789473684212,89.1,43.2,28.6,16.5,24.6,.297,.357,.422,.419,2.8571428571428568,2,5,5,0,19,1,20,138,34,48.93617021276596,75.38461538461539,79.59183673469387,12.05673758865248
Quinn Mathews,STL,SP,25,121,95,504,.333,.376,0.7386934673366834,0.495364354755307,0.38724874371859297,0.7031662269129287,0.35678391959798994,0.75,0.42839195979899497,0.07160804020100503,0.18090452261306533,0.4798994974874372,0.5640703517587939,0.4849246231155779,0.7788944723618091,0.3178391959798995,0.8278894472361809,0.16490765171503954,0.7864321608040201,0.5866834170854272,0.6532663316582915,.200,.367,13.3,18.2,26.35135135135135,88.2,38.3,29.8,15.5,33.7,.232,.383,.453,.296,6.6115702479338845,8,22,3,0,22,6,36,199,67,39.48412698412698,58.17307692307693,80.16528925619834,13.293650793650794
Jack Perkins,ATH,RP,26,31,23,135,.291,.285,0.7361809045226131,0.6601642778536482,0.5625,0.8918205804749341,0.6922110552763819,0.9032663316582915,0.9195979899497487,0.48743718592964824,0.06909547738693467,0.7123115577889447,0.6846733668341709,0.15829145728643215,0.7550251256281407,0.6834170854271356,0.964824120603015,0.4023746701846966,0.5263819095477387,0.957286432160804,0.9246231155778895,.168,.243,6.7,22.6,29.48717948717949,87.4,46.7,29,9.3,40.7,.130,.323,.261,.143,3.2258064516129035,1,7,0,0,3,1,9,59,24,43.7037037037037,63.157894736842096,69.44444444444444,17.777777777777782
Luis Mey,CIN,RP,24,48,44,207,.319,.359,0.7336683417085427,0.5005101916795941,0.1564070351758794,0.983509234828496,0.46984924623115576,0.4045226130653266,0.3743718592964824,0.23115577889447236,0.9271356783919598,0.5339195979899497,0.007537688442211055,0.01256281407035176,0.7600502512562815,0.8680904522613065,0.4334170854271357,0.6978891820580475,0.7261306532663316,0.6155778894472361,0.550251256281407,.239,.385,9.7,6.3,27.02702702702703,95.2,61.3,29.2,5.6,26.3,.295,.333,.500,.400,6.25,3,3,2,2,13,1,14,99,26,47.82608695652174,59.3984962406015,79.74683544303798,12.560386473429954
Spencer Arrighetti,HOU,SP,26,54,44,211,.312,.210,0.7311557788944724,0.5544189726115185,0.5141331658291457,0.3502638522427441,0.5376884422110553,0.8756281407035176,0.6922110552763819,0.24371859296482412,0.5527638190954773,0.3806532663316583,0.24748743718592964,0.8731155778894473,0.9447236180904522,0.17839195979899497,0.7763819095477387,0.3179419525065963,0.5728643216080402,0.7261306532663316,0.7110552763819096,.176,.312,9.5,11.1,25,90,28.6,37,17.9,32.2,.114,.259,.136,.200,3.7037037037037033,2,6,1,0,5,0,20,90,29,42.65402843601896,62.62626262626264,77.4193548387097,13.744075829383887
Jack Wenninger,NYM,SP,24,137,115,574,.314,.256,0.7286432160804021,0.5053582556582383,0.43498743718592964,0.570580474934037,0.507537688442211,0.49748743718592964,0.6331658291457286,0.635678391959799,0.4020100502512563,0.2914572864321608,0.2701005025125628,0.20100502512562815,0.7135678391959799,0.8304020100502513,0.5113065326633166,0.20184696569920846,0.542713567839196,0.33040201005025127,0.36432160804020103,.229,.325,5.2,13.1,24.085365853658534,89.9,45.5,27.7,6.6,27.4,.165,.299,.217,.237,2.9197080291970803,4,18,3,0,19,1,38,234,64,40.766550522648075,63.00813008130082,83.87096774193549,11.149825783972128
Trevor Martin,TBR,RP,25,72,62,288,.289,.325,0.7261306532663316,0.6781303726194738,0.8489321608040201,0.7631926121372031,0.7110552763819096,0.30904522613065327,0.7349246231155779,0.8869346733668342,0.5527638190954773,0.6909547738693468,0.9170854271356784,0.8567839195979899,0.41708542713567837,0.7060301507537688,0.5917085427135679,0.4736147757255937,0.7474874371859297,0.7236180904522613,0.6105527638190955,.251,.302,2.1,11.1,29.197080291970803,84.4,29.2,22.2,9,28.7,.290,.361,.355,.375,1.3888888888888888,1,8,4,0,18,0,16,129,37,44.79166666666667,58.940397350993386,77.52808988764046,12.847222222222221
Zebby Matthews,MIN,SP,25,150,138,583,.339,.404,0.7236180904522613,0.46454457865404425,0.28831658291457285,0.7981530343007915,0.30778894472361806,0.16834170854271358,0.1444723618090452,0.24371859296482412,0.8505025125628141,0.8894472361809045,0.44095477386934673,0.3241206030150754,0.39824120603015073,0.5665829145728644,0.44221105527638194,0.8825857519788918,0.17587939698492464,0.4824120603015075,0.6683417085427136,.268,.452,9.5,7.3,33,88.9,41.9,22,11.3,26.4,.297,.353,.580,.333,6.666666666666668,10,11,6,3,41,9,33,295,78,50.60034305317325,69.25795053003534,81.63265306122447,13.379073756432247
Zach Franklin,CHW,RP,27,70,66,253,.283,.390,0.7211055276381909,0.6175192143655833,0.3244346733668342,0.6853562005277045,0.7675879396984925,0.742462311557789,0.2851758793969849,0.13693467336683418,0.992462311557789,0.9773869346733668,0.4648241206030151,0.4108040201005025,0.907035175879397,0.13442211055276382,0.9057788944723618,0.982849604221636,0.11809045226130653,0.9095477386934674,0.9949748743718593,.202,.407,11.9,4.3,38.23529411764706,88.8,40.5,34.3,18.7,37,.258,.300,.606,.286,7.142857142857142,5,3,2,0,17,7,24,146,54,57.70750988142292,70.86092715231787,71.96261682242991,21.34387351778656
Mason Barnett,ATH,SP,25,123,108,492,.293,.309,0.7185929648241206,0.561819652351467,0.6542085427135678,0.7631926121372031,0.6771356783919598,0.5891959798994975,0.535175879396985,0.4962311557788945,0.5201005025125628,0.4396984924623116,0.7211055276381909,0.864321608040201,0.6105527638190955,0.21105527638190955,0.314070351758794,0.3865435356200528,0.43467336683417085,0.2236180904522613,0.30904522613065327,.219,.341,6.6,11.4,25.842696629213485,87.2,28.9,26,17.4,24.3,.213,.303,.380,.264,4.0650406504065035,5,14,6,0,23,4,32,214,52,43.4959349593496,64.44444444444444,85.51724137931033,10.569105691056912
Drew Sommers,DET,RP,25,77,65,325,.268,.289,0.7160804020100503,0.5845586772914706,0.4751884422110553,0.5448548812664907,0.8567839195979899,0.9484924623115578,0.8090452261306532,0.25125628140703515,0.3241206030150754,0.35175879396984927,0.5829145728643216,0.25753768844221103,0.9849246231155779,0.271356783919598,0.8316582914572864,0.17810026385224276,0.957286432160804,0.8052763819095478,0.6984924623115578,.157,.281,9.4,14.3,24.65753424657534,88.1,43.8,41.6,16.3,33.8,.169,.299,.323,.290,3.8961038961038965,3,11,2,1,11,2,32,130,44,40,52.51396648044693,75.53191489361703,13.538461538461537
Luis Perales,WSN,SP,23,126,107,503,.326,.283,0.7135678391959799,0.4648500859619116,0.5084798994974875,0.9802110817941952,0.4158291457286432,0.6092964824120602,0.34045226130653267,0.23618090452261306,0.3241206030150754,0.4007537688442211,0.7311557788944724,0.7261306532663316,0.2889447236180904,0.17839195979899497,0.34673366834170855,0.5659630606860159,0.21608040201005024,0.4723618090452261,0.3869346733668342,.217,.395,9.6,14.3,25.190839694656486,87,33.7,19.8,17.9,24.7,.178,.294,.318,.190,6.349206349206349,8,18,3,0,19,4,25,231,57,45.9244532803181,68.46473029045643,81.81818181818183,11.332007952286284
Robby Ahlstrom,TEX,RP,26,83,78,350,.217,.248,0.7110552763819096,0.8263759982851814,0.8734296482412061,0.6853562005277045,0.9723618090452262,0.9032663316582915,0.8630653266331658,0.7462311557788944,0.9422110552763819,0.9170854271356784,0.9547738693467337,0.9296482412060302,0.8278894472361809,0.8366834170854272,0.3379396984924623,0.7744063324538258,0.4723618090452261,0.5238693467336684,0.46733668341708545,.168,.266,3.9,6,34.09090909090909,83.7,25.5,31.3,6.5,24.6,.192,.241,.308,.260,2.409638554216868,2,5,3,0,15,2,26,171,42,48.85714285714285,63.793103448275865,81.08108108108108,12
Ryan Gusto,MIA,SP,27,129,115,475,.284,.317,0.7085427135678392,0.6241583356536419,0.5863693467336684,0.854221635883905,0.7550251256281407,0.6092964824120602,0.6130653266331658,0.5603015075376885,0.5753768844221105,0.6984924623115578,0.664572864321608,0.507537688442211,0.5175879396984925,0.6231155778894473,0.5113065326633166,0.6464379947229552,0.8090452261306532,0.657035175879397,0.6055276381909548,.217,.328,6,10.9,29.2817679558011,87.6,38.1,24,10.5,27.4,.243,.326,.374,.317,3.875968992248062,5,14,9,0,28,2,31,223,61,46.94736842105264,57.82312925170068,78.82352941176471,12.842105263157894
Zach Brzykcy,MIA,RP,26,62,53,225,.244,.217,0.7060301507537688,0.6977455439024497,0.7920854271356783,0.40435356200527706,0.9271356783919598,0.957286432160804,0.9459798994974874,0.8316582914572864,0.41959798994974873,0.8567839195979899,0.5829145728643216,0.8077889447236181,0.7550251256281407,0.114321608040201,0.7701005025125628,0.6622691292875991,0.4371859296482412,0.9422110552763819,0.821608040201005,.154,.228,2.9,12.9,32.23140495867769,88.1,31.4,29,19,32.1,.132,.258,.170,.200,1.6129032258064515,1,8,2,0,7,0,18,106,34,47.11111111111111,64.42307692307692,70.1492537313433,15.111111111111109
Joe Rock,TBR,RP,25,59,41,245,.317,.371,0.7035175879396985,0.7048904372345456,0.8542713567839197,0.3845646437994723,0.478643216080402,0.9949748743718593,0.9635678391959799,0.5376884422110553,0.05402010050251256,0.20603015075376885,0.9798994974874372,0.9359296482412061,0.9748743718592965,0.9484924623115578,1,0.0474934036939314,0.907035175879397,0.9761306532663316,0.907035175879397,.114,.215,6.2,23.7,22.666666666666664,82.3,25,40.7,0.9,47.7,.171,.424,.341,.333,1.6949152542372878,1,14,1,0,7,2,24,86,41,35.102040816326536,54.73684210526318,67.30769230769229,16.73469387755102
Ryan Lambert,NYM,RP,23,58,44,266,.333,.378,0.7010050251256281,0.4937964890415136,0.5329773869346734,0.9406332453825856,0.35678391959798994,0.864321608040201,0.6394472361809045,0.4082914572864322,0.09547738693467336,0.10678391959798995,0.49874371859296485,0.585427135678392,0.7675879396984925,0.005025125628140704,0.657035175879397,0.09894459102902374,0.6582914572864321,0.7839195979899497,0.3793969849246231,.179,.324,7.4,20.7,20,88.6,37,29.3,31.9,29.7,.205,.397,.432,.280,3.4482758620689653,2,12,2,1,9,2,17,101,30,37.96992481203007,61.206896551724135,76.05633802816901,11.278195488721805
Marco Raya,MIN,RP,23,92,81,345,.328,.397,0.6984924623115578,0.5054963692693901,0.23680904522613067,0.7631926121372031,0.39824120603015073,0.6231155778894473,0.1934673366834171,0.14949748743718594,0.47613065326633164,0.7713567839195979,0.48115577889447236,0.12311557788944724,0.4472361809045226,0.8793969849246231,0.7600502512562815,0.4630606860158311,0.635678391959799,0.4962311557788945,0.7613065326633166,.216,.437,11.7,12,30.319148936170212,88.7,48.3,22.8,4.9,31.8,.272,.359,.556,.309,7.608695652173914,7,11,4,2,22,5,21,154,49,44.63768115942029,61.783439490445865,81.44329896907216,14.20289855072464
Chayce McDermott,LAD,SP,27,68,52,281,.323,.320,0.6959798994974874,0.5524373185187149,0.4525753768844221,0.8126649076517151,0.4396984924623116,0.8015075376884422,0.792713567839196,0.4082914572864322,0.10175879396984924,0.23618090452261306,0.38316582914572866,0.22613065326633167,0.9409547738693468,0.5163316582914573,0.9698492462311558,0.2559366754617414,0.271356783919598,0.9547738693467337,0.914572864321608,.188,.288,7.4,20.6,23.170731707317074,89.2,44.4,36.8,12.1,41,.173,.368,.288,.333,2.9411764705882346,2,14,6,0,9,0,25,117,48,41.637010676156585,67.52136752136752,69.62025316455697,17.08185053380783
Beck Way,KCR,RP,26,103,91,398,.256,.301,0.6934673366834171,0.6263758877942924,0.4660804020100503,0.9248021108179421,0.8907035175879398,0.8304020100502513,0.7814070351758794,0.7788944723618091,0.7437185929648241,0.228643216080402,0.1092964824120603,0.19472361809045227,0.8982412060301508,0.5577889447236181,0.5778894472361809,0.29023746701846964,0.9195979899497487,0.7512562814070352,0.4824120603015075,.184,.291,3.5,8.7,23.02631578947368,91.6,45.6,34,11.4,28.6,.231,.311,.352,.345,1.9417475728155336,2,9,3,1,21,2,35,168,48,42.211055276381906,54.0650406504065,76.69172932330827,12.060301507537687
Devereaux Harrison,TOR,SP,25,81,72,329,.333,.319,0.6909547738693468,0.41213405417589266,0.4123743718592965,0.5448548812664907,0.35678391959798994,0.27386934673366836,0.2675879396984925,0.6017587939698492,0.5527638190954773,0.4484924623115578,0.44095477386934673,0.3391959798994975,0.35678391959798994,0.114321608040201,0.6482412060301508,0.5092348284960422,0.6105527638190955,0.7437185929648241,0.6658291457286433,.254,.414,5.7,11.1,25.97402597402597,88.9,41.5,21,19,29.5,.222,.309,.403,.250,3.7037037037037033,3,9,4,0,16,3,17,149,44,45.2887537993921,62.28571428571429,77.06422018348623,13.37386018237082
Will Dion,CLE,RP,26,85,80,357,.280,.327,0.6884422110552764,0.5691733734636242,0.5392587939698492,0.19063324538258572,0.7864321608040201,0.4748743718592965,0.4535175879396985,0.5804020100502513,0.9459798994974874,0.8391959798994975,0.6746231155778895,0.4484924623115578,0.8768844221105527,0.035175879396984924,0.5238693467336684,0.5303430079155673,0.9447236180904522,0.8869346733668342,0.5590452261306532,.231,.362,5.9,5.9,31.967213114754106,87.5,39.2,32.9,22.8,27.6,.263,.306,.438,.392,3.5294117647058822,3,5,11,0,21,1,28,163,45,45.65826330532213,52.76595744680851,73.38709677419354,12.605042016806722
Andrew Magno,BAL,SP,28,60,51,251,.262,.209,0.6859296482412061,0.7262472211541436,0.7189070351758794,0.3845646437994723,0.871859296482412,0.7173366834170855,0.9057788944723618,0.9547738693467337,0.4899497487437186,0.8844221105527639,0.5188442211055276,0.4962311557788945,0.785175879396985,0.9057788944723618,0.800251256281407,0.4907651715039578,0.628140703517588,0.6005025125628141,0.7939698492462312,.205,.247,0,11.7,32.87671232876712,88.5,38.2,30,3.9,32.7,.157,.250,.176,.229,0,0,7,1,0,8,0,18,113,37,45.0199203187251,61.904761904761905,80,14.741035856573706
Dax Fulton,MIA,SP,24,115,99,492,.309,.398,0.6834170854271356,0.5536767500651897,0.6469849246231156,0.7031662269129287,0.5565326633165829,0.6620603015075377,0.46733668341708545,0.4258793969849246,0.5276381909547738,0.12814070351758794,0.9045226130653267,0.7902010050251256,0.5678391959798995,0.6432160804020101,0.2675879396984925,0.15699208443271767,0.7512562814070352,0.5326633165829145,0.17587939698492464,.211,.360,7.2,11.3,20.717131474103585,84.5,31.9,25.2,10.1,23.7,.293,.391,.505,.369,4.3478260869565215,5,13,6,0,29,5,29,194,46,39.430894308943095,58.921161825726145,80.98591549295773,9.349593495934961
Shane Smith,CHW,SP,26,61,47,264,.340,.335,0.6809045226130653,0.6031634093952613,0.6363065326633166,0.9188654353562006,0.2989949748743719,0.5678391959798995,0.7349246231155779,0.7876884422110553,0.4020100502512563,0.5226130653266332,0.8027638190954773,0.2198492462311558,0.7751256281407035,0.8366834170854272,0.3706030150753769,0.1358839050131926,0.8140703517587939,0.07537688442211055,0.22110552763819097,.222,.302,3.4,13.1,26.875,86.4,44.8,29.5,6.5,25.2,.191,.377,.319,.286,1.639344262295082,1,8,1,1,9,1,18,103,26,39.01515151515152,57.69230769230769,90,9.848484848484848
Nick Frasso,LAD,RP,27,33,26,151,.290,.375,0.678391959798995,0.6717586392826048,0.7572236180904522,0.8852242744063324,0.7022613065326633,0.8492462311557789,0.9422110552763819,0.9547738693467337,0.09045226130653267,0.16080402010050251,0.3128140703517588,0.8190954773869347,0.9610552763819096,0.4535175879396985,0.9296482412060302,0.5343007915567283,0.10050251256281408,0.9761306532663316,0.9195979899497487,.182,.230,0,21.2,21.794871794871803,89.7,30.8,39.4,13.5,37.7,.269,.424,.385,.538,0,0,7,3,0,7,0,13,69,26,45.6953642384106,71.23287671232877,67.30769230769229,17.218543046357613
Thomas Ireland,TEX,RP,23,46,42,192,.255,.300,0.6758793969849246,0.5846512134109421,0.6058417085427136,0.13390501319261214,0.8944723618090452,0.8304020100502513,0.6809045226130653,0.36432160804020103,0.7437185929648241,0.6457286432160804,0.7035175879396985,0.6746231155778895,0.9183417085427136,0.032663316582914576,0.39321608040201006,0.3212401055408971,0.6457286432160804,0.4472361809045226,0.3454773869346734,.184,.314,7.7,8.7,28.440366972477065,87.3,34.6,34.8,23.2,25.6,.238,.304,.357,.360,4.3478260869565215,2,4,2,0,10,1,16,82,21,42.70833333333333,61.44578313253012,82.35294117647058,10.9375
Kyle Hurt,LAD,RP,27,26,21,118,.352,.393,0.6733668341708543,0.7020430870270437,0.884108040201005,0.9056728232189972,0.2449748743718593,0.07788944723618091,0.6444723618090452,0.9547738693467337,0.1407035175879397,0.9472361809045227,0.9824120603015075,0.9547738693467337,0.8140703517587939,0.7625628140703518,0.9949748743718593,0.9030343007915568,0.05025125628140704,0.9874371859296482,1,.290,.323,0,19.2,35.820895522388064,82,23.1,30.8,7.6,45.9,.333,.462,.381,.538,0,0,5,1,0,7,0,8,61,28,51.69491525423729,72.54901960784314,62.16216216216216,23.728813559322035
Dylan Ray,ARI,SP,25,103,95,349,.330,.382,0.6708542713567839,0.45704611447740023,0.4912060301507537,0.5448548812664907,0.3869346733668342,0.09673366834170855,0.27638190954773867,0.8530150753768844,0.8881909547738693,0.8165829145728644,0.44095477386934673,0.3944723618090452,0.17462311557788945,0.42085427135678394,0.19095477386934673,0.9815303430079156,0.09296482412060302,0.4221105527638191,0.5628140703517588,.285,.409,2.6,6.8,31.404958677685947,88.9,40.8,17.5,13.9,21.9,.316,.369,.495,.356,1.9417475728155336,2,7,3,1,30,4,18,201,44,57.59312320916904,71.49122807017544,82.82208588957054,12.607449856733524
George Klassen,LAA,SP,24,104,93,415,.312,.347,0.6683417085427136,0.49967736660434975,0.5612437185929648,0.9320580474934036,0.5376884422110553,0.21482412060301506,0.5,0.8530150753768844,0.6017587939698492,0.3806532663316583,0.5188442211055276,0.3731155778894472,0.06658291457286432,0.7399497487437185,0.2776381909547739,0.7598944591029023,0.016331658291457288,0.24623115577889448,0.42462311557788945,.263,.350,2.6,10.6,25,88.5,41,14.4,8.2,23.8,.301,.375,.387,.351,1.9230769230769231,2,11,3,1,28,1,15,202,48,48.674698795180724,75.38461538461539,85.03401360544217,11.566265060240966
Brandyn Garcia,ARI,RP,25,54,43,221,.269,.378,0.6658291457286433,0.6730331516863121,0.6686557788944724,0.8766490765171504,0.8530150753768844,0.9359296482412061,0.9723618090452262,0.9547738693467337,0.16331658291457288,0.15577889447236182,0.2701005025125628,0.47738693467336685,0.8341708542713567,0.9798994974874372,0.6030150753768844,0.023746701846965697,0.9949748743718593,0.6005025125628141,0.18592964824120603,.160,.199,0,18.5,21.698113207547173,89.9,38.5,31.5,"'-1.2",28.8,.256,.407,.419,.400,0,0,10,4,0,11,1,17,73,21,33.031674208144786,43.47826086956522,80,9.502262443438914
Steven Cruz,KCR,RP,26,35,31,127,.360,.404,0.6633165829145728,0.4322804104073578,0.21136934673366833,0.9248021108179421,0.20351758793969849,0.11809045226130653,0.15577889447236182,0.6457286432160804,0.7562814070351759,0.21231155778894473,0.0364321608040201,0.007537688442211055,0.7474874371859297,0.42085427135678394,0.9585427135678392,0.4815303430079156,0.8592964824120602,1,0.9422110552763819,.281,.449,5,8.6,22.72727272727273,93,65,28.6,13.9,40.4,.323,.400,.516,.450,2.8571428571428568,1,3,1,1,10,1,10,57,23,44.88188976377953,56.62650602409639,57.44680851063831,18.11023622047244
Wyatt Olds,BOS,RP,26,79,62,329,.284,.288,0.6608040201005025,0.5925372243804775,0.47047738693467334,0.9056728232189972,0.7550251256281407,0.8919597989949749,0.8793969849246231,0.6268844221105527,0.22236180904522612,0.40703517587939697,0.23492462311557788,0.1407035175879397,0.8768844221105527,0.38567839195979897,0.7839195979899497,0.35356200527704484,0.45226130653266333,0.6331658291457286,0.7386934673366834,.173,.257,5.3,16.5,25.280898876404496,90.1,47.4,32.9,14.5,32.4,.161,.316,.290,.222,2.5316455696202533,2,13,2,0,10,2,26,142,46,43.161094224924014,64.23841059602648,79.38144329896906,13.98176291793313
Erik Tolman,WSN,RP,26,59,49,247,.284,.388,0.6582914572864321,0.5344176356717626,0.3555276381909548,0.8225593667546174,0.7550251256281407,0.9032663316582915,0.7550251256281407,0.1871859296482412,0.20854271356783918,0.18592964824120603,0.3128140703517588,0.1670854271356784,0.9258793969849246,0.1972361809045226,0.992462311557789,0.1820580474934037,0.5891959798994975,0.9937185929648241,0.949748743718593,.168,.297,10.7,16.9,22.463768115942024,89.7,46.4,35.6,17.5,45.5,.245,.373,.510,.385,5.084745762711865,3,10,5,1,12,2,21,99,45,40.08097165991903,62.38532110091744,61.764705882352935,18.21862348178137
Steven Pérez,CLE,RP,25,67,52,316,.312,.367,0.6557788944723618,0.6164090571591467,0.7942839195979899,0.6431398416886543,0.5376884422110553,0.6708542713567839,0.8241206030150754,0.9547738693467337,0.13190954773869346,0.42462311557788945,0.7035175879396985,0.6947236180904522,0.5816582914572864,0.5917085427135679,0.6381909547738693,0.34300791556728233,0.6708542713567839,0.5276381909547738,0.5728643216080402,.210,.277,0,19.4,25.625,87.3,34.3,25.4,11,29.4,.231,.388,.423,.294,0,0,13,4,0,12,2,17,136,40,43.03797468354431,60.89743589743589,81.05263157894737,12.658227848101266
Luis Peralta,CHC,SP,25,48,34,218,.406,.459,0.6532663316582915,0.36555496258778497,0.3693467336683417,0.5600263852242744,0.0678391959798995,0.49748743718592964,0.1658291457286432,0.011306532663316583,0.017587939698492462,0.04020100502512563,0.4648241206030151,0.835427135678392,0.7600502512562815,0.0678391959798995,0.8982412060301508,0.058047493403693924,0.9623115577889447,0.9459798994974874,0.6080402010050251,.229,.445,20,29.2,17.475728155339805,88.8,30,29.2,20.6,35.9,.294,.500,.529,.444,8.333333333333332,4,14,2,0,10,2,14,78,28,35.77981651376147,52.17391304347826,70,12.844036697247708
Jonathan Cannon,CHW,SP,25,106,96,422,.319,.461,0.6507537688442211,0.47237838267856436,0.3238065326633166,0.5831134564643801,0.46984924623115576,0.4271356783919598,0.1934673366834171,0.14321608040201006,0.8391959798994975,0.7814070351758794,0.5640703517587939,0.3944723618090452,0.2889447236180904,0.4723618090452261,0.5113065326633166,0.8021108179419525,0.09045226130653267,0.3806532663316583,0.6884422110552764,.236,.437,11.8,7.5,30.567685589519648,88.2,40.8,19.8,13.1,27.4,.365,.415,.656,.414,8.49056603773585,9,8,8,1,35,6,21,208,57,49.28909952606635,71.50259067357513,83.33333333333334,13.507109004739338
Brendan Beck,NYY,SP,27,172,161,649,.289,.299,0.6482412060301508,0.5682458024511298,0.33479899497487436,0.3390501319261214,0.7110552763819096,0.5590452261306532,0.31909547738693467,0.16331658291457288,0.9660804020100503,0.9623115577889447,0.5326633165829145,0.3241206030150754,0.6532663316582915,0.6155778894472361,0.6733668341708543,0.8997361477572561,0.228643216080402,0.4648241206030151,0.8442211055276382,.223,.401,11.1,5.2,37.249283667621775,88.4,41.9,26.7,10.7,30.1,.217,.256,.435,.255,7.558139534883719,13,9,12,1,35,7,46,335,101,51.617873651771966,68.33333333333333,81.95121951219512,15.562403697996919
Paul Gervase,LAD,RP,25,58,46,227,.303,.338,0.6457286432160804,0.6667768813283655,0.789572864321608,0.5277044854881267,0.5979899497487438,0.7713567839195979,0.7788944723618091,0.7977386934673367,0.26884422110552764,0.27386934673366836,0.9723618090452262,0.6092964824120602,0.7675879396984925,0.8153266331658291,0.8203517587939698,0.2994722955145119,0.3969849246231156,0.7374371859296482,0.7487437185929648,.194,.293,3.3,15.5,23.809523809523807,82.9,36.7,29.3,6.9,33.3,.217,.362,.370,.286,1.7241379310344829,1,9,1,0,10,2,17,96,32,42.290748898678416,65.34653465346534,77.27272727272727,14.09691629955947
Bradley Blalock,MIA,SP,25,144,132,572,.336,.317,0.6432160804020101,0.46556579069489934,0.3495603015075377,0.8443271767810027,0.3228643216080402,0.3592964824120603,0.09673366834170855,0.13190954773869346,0.8793969849246231,0.36683417085427134,0.5326633165829145,0.6369346733668342,0.4937185929648241,0.6231155778894473,0.2989949748743719,0.4485488126649077,0.27889447236180903,0.2663316582914573,0.31155778894472363,.245,.481,12.1,6.9,24.919093851132693,88.4,35.4,23.6,10.5,24,.220,.278,.447,.231,8.333333333333332,12,10,4,1,29,8,34,254,61,44.40559440559441,67.30038022813686,84.7457627118644,10.664335664335665
Orlando Ribalta,WSN,RP,28,30,27,129,.187,.227,0.6407035175879398,0.807823473126406,0.9855527638190955,0.7981530343007915,0.992462311557789,0.9874371859296482,0.9949748743718593,0.9547738693467337,0.6582914572864321,0.9849246231155779,0.992462311557789,1,0.47110552763819097,0.052763819095477386,0.8065326633165829,0.9155672823218998,0.3065326633165829,0.8731155778894473,0.9120603015075377,.129,.166,0,10,40.27777777777778,80.9,5,23.3,21.9,32.8,.148,.233,.259,.200,0,0,3,1,1,4,0,7,67,22,51.93798449612403,66.66666666666666,73.68421052631578,17.05426356589147
Dylan Smith,SFG,RP,25,55,46,229,.279,.259,0.6381909547738693,0.65283679832761,0.7060301507537688,0.7209762532981531,0.7964824120603015,0.8304020100502513,0.8391959798994975,0.8040201005025126,0.22989949748743718,0.4371859296482412,0.40326633165829145,0.7776381909547738,0.6922110552763819,0.7248743718592965,0.5778894472361809,0.5554089709762533,0.2537688442211055,0.3379396984924623,0.6331658291457286,.184,.274,3.2,16.4,25.833333333333336,89.1,32.3,27.3,8.4,28.6,.152,.291,.239,.200,1.8181818181818181,1,9,1,0,7,1,15,105,30,45.85152838427948,67.88990825688074,83.7837837837838,13.100436681222705
Gunner Mayer,SEA,RP,25,52,42,245,.324,.252,0.635678391959799,0.49429452672332647,0.36369346733668345,0.7631926121372031,0.42839195979899497,0.8153266331658291,0.42462311557788945,0.02512562814070352,0.1407035175879397,0.46733668341708545,0.621859296482412,0.38316582914572866,0.9560301507537688,0.22110552763819097,0.6846733668341709,0.4525065963060686,0.26884422110552764,0.542713567839196,0.6859296482412061,.186,.368,18.2,19.2,26.277372262773728,87.9,40.9,38.5,17.3,30.3,.119,.288,.214,.190,7.6923076923076925,4,10,1,0,5,1,20,109,33,44.48979591836735,67.5925925925926,80.82191780821918,13.469387755102039
