Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Deivi Villafana,CIN,RP,22,35,33,117,.153,.149,0.7358490566037735,0.7710167714884696,0.8537735849056605,0.8339622641509434,0.9905660377358491,0.9213836477987422,0.949685534591195,0.8962264150943396,0.9811320754716981,0.7672955974842768,0.9371069182389937,0.6320754716981132,0.5911949685534591,0.2861635220125786,0.46540880503144655,0.9056603773584906,0.4716981132075472,0.6981132075471698,0.779874213836478,.129,.161,0,2.9,30.555555555555557,82.8,33.3,28.6,14.5,29.7,.152,.171,.152,.208,0,0,1,0,0,5,0,10,64,19,54.70085470085471,65.4320987654321,75.47169811320755,16.23931623931624
Cash Kuiper,DET,SP,21,52,46,174,.358,.390,0.7295597484276729,0.3089098532494759,0.08097484276729561,0.43018867924528303,0.12578616352201258,0.03773584905660377,0.031446540880503145,0.22955974842767296,0.9748427672955975,0.27044025157232704,0.050314465408805034,0.012578616352201259,0.5251572327044025,0.5849056603773585,0.4339622641509434,0.6,0.7861635220125787,0.8113207547169812,0.5094339622641509,.309,.484,8.8,3.8,22.222222222222218,92.4,64.7,26.9,9,29.3,.326,.365,.543,.406,5.769230769230768,3,2,4,0,15,2,14,82,24,47.12643678160919,58.33333333333334,72.85714285714283,13.79310344827586
Allen Facundo,NYY,SP,23,58,49,236,.228,.210,0.7232704402515723,0.7453878406708596,0.7327044025157232,0.7528301886792453,0.89937106918239,0.8584905660377359,0.9245283018867925,0.8962264150943396,0.49056603773584906,0.6477987421383647,0.5786163522012578,0.5314465408805031,0.9308176100628931,0.49056603773584906,0.9433962264150944,0.26037735849056604,0.8238993710691824,0.36163522012578614,0.8679245283018868,.144,.174,0,12.1,27.90697674418605,86.8,34.8,43.1,11.1,43.3,.122,.259,.143,.250,0,0,7,1,0,6,0,25,97,42,41.10169491525424,57.009345794392516,80.327868852459,17.796610169491522
Jose M. Rodriguez,NYY,RP,22,73,59,322,.294,.286,0.7169811320754716,0.5052410901467504,0.3867924528301887,0.9056603773584906,0.5283018867924528,0.6540880503144654,0.4779874213836478,0.12578616352201258,0.3081761006289308,0.5408805031446541,0.23270440251572327,0.710691823899371,0.8113207547169812,0.06918238993710692,0.6981132075471698,0.27547169811320754,0.6289308176100629,0.4716981132075472,0.60062893081761,.183,.311,11.4,16.4,25.94594594594595,89.2,31.4,35.6,21.4,34.6,.186,.324,.271,.313,5.479452054794519,4,12,0,1,11,1,26,133,46,41.30434782608695,62.04379562043797,78.82352941176471,14.285714285714285
Dylan Driessen,STL,RP,21,35,27,166,.323,.367,0.710691823899371,0.4817610062893081,0.44103773584905664,0.7528301886792453,0.3270440251572327,0.2641509433962264,0.6352201257861635,0.8962264150943396,0.2641509433962264,0.4119496855345912,0.10377358490566038,0.1289308176100629,0.8490566037735849,0.8176100628930818,0.330188679245283,0.11320754716981132,0.9811320754716981,0.46540880503144655,0.1949685534591195,.240,.274,0,17.1,24.35897435897436,91,46.7,37.1,3.3,27.4,.259,.400,.407,.429,0,0,6,1,0,7,1,13,62,17,37.34939759036144,48.86363636363637,79.06976744186046,10.240963855421684
Camron Hill,PHI,RP,22,32,23,127,.281,.200,0.7044025157232704,0.7526729559748427,0.9025157232704403,0.5226415094339623,0.6226415094339622,0.9622641509433962,0.9622641509433962,0.8962264150943396,0.10062893081761007,0.949685534591195,0.839622641509434,0.9119496855345912,0.7735849056603774,0.6226415094339622,0.8679245283018868,0.5509433962264151,0.9119496855345912,0.8616352201257862,0.889937106918239,.114,.147,0,21.9,35.41666666666667,84.5,25,34.4,8.2,39,.000,.281,.000,.000,0,0,7,0,0,0,0,11,59,23,46.45669291338583,53.16455696202531,71.42857142857143,18.11023622047244
Ethan Young,STL,SP,22,116,102,438,.300,.377,0.6981132075471698,0.4722746331236897,0.46147798742138363,0.6547169811320754,0.4779874213836478,0.27044025157232704,0.42138364779874216,0.5062893081761006,0.5628930817610063,0.7735849056603774,0.48742138364779874,0.4308176100628931,0.4339622641509434,0.16352201257861634,0.48427672955974843,0.6188679245283019,0.389937106918239,0.14779874213836477,0.5849056603773585,.237,.328,5.5,11.2,30.638297872340427,87.4,37,25,16.6,29.8,.304,.388,.451,.400,3.4482758620689653,4,13,6,0,31,3,29,208,62,47.48858447488585,66.99507389162561,85.29411764705883,14.15525114155251
Reed Moring,MIN,SP,21,73,64,255,.358,.300,0.6918238993710691,0.3403039832285115,0.12028301886792453,0.3320754716981132,0.12578616352201258,0.16666666666666666,0.0440251572327044,0.06289308176100629,0.5723270440251572,0.7169811320754716,0.24528301886792453,0.1289308176100629,0.5534591194968553,0.5062893081761006,0.6289308176100629,0.8886792452830189,0.025157232704402517,0.49056603773584906,0.8427672955974843,.257,.472,13.3,11,29.66101694915254,89.1,46.7,27.4,10.9,32.6,.250,.329,.328,.356,8.21917808219178,6,8,3,1,16,0,20,138,45,54.11764705882353,75.18248175182481,78.64077669902912,17.647058823529417
Jake Clemente,MIA,SP,22,93,73,376,.298,.314,0.6855345911949685,0.590985324947589,0.6776729559748427,0.7679245283018868,0.48427672955974843,0.7075471698113207,0.6415094339622641,0.5691823899371069,0.2578616352201258,0.29559748427672955,0.7138364779874213,0.7861635220125787,0.5251572327044025,0.7044025157232704,0.6383647798742138,0.2452830188679245,0.5723270440251572,0.7861635220125787,0.44654088050314467,.175,.271,4.3,17.2,22.59615384615385,85.8,29.8,26.9,6.1,32.7,.192,.355,.301,.255,2.1505376344086025,2,16,2,0,14,2,25,153,50,40.69148936170213,63.0952380952381,73.58490566037736,13.297872340425535
Ernesto Mercedes,NYM,RP,22,27,17,123,.317,.397,0.6792452830188679,0.7185534591194968,0.8742138364779874,0.8679245283018868,0.3522012578616352,0.9874213836477987,0.9874213836477987,0.8962264150943396,0.012578616352201259,0.44654088050314467,0.6194968553459119,0.9937106918238994,0.6352201257861635,0.9308176100628931,0.8930817610062893,0.32452830188679244,0.3270440251572327,0.6194968553459119,0.8176100628930818,.092,.104,0,29.6,24.65753424657534,86.6,11.1,29.6,"'-0.7",40.4,.235,.519,.235,.444,0,0,8,0,0,4,0,8,52,21,42.27642276422765,68,76.47058823529412,17.073170731707318
Lisnerkin Lantigua,CIN,SP,21,25,19,108,.310,.437,0.6729559748427673,0.4909853249475891,0.6171383647798743,0.3320754716981132,0.39622641509433965,0.5440251572327044,0.7672955974842768,0.8962264150943396,0.0660377358490566,0.46855345911949686,0.660377358490566,0.14465408805031446,0.3867924528301887,0.5408805031446541,0.6886792452830188,0.06037735849056604,0.9308176100628931,0.6415094339622641,0.32075471698113206,.197,.230,0,24,25,86.3,46.2,24,9.8,34.2,.368,.520,.421,.538,0,0,6,1,0,7,0,6,38,13,35.185185185185176,52.5,76.19047619047619,12.037037037037035
Grayson Grinsell,DET,SP,22,96,82,386,.293,.253,0.6666666666666666,0.3904612159329141,0.2382075471698113,0.14150943396226415,0.5440251572327044,0.5440251572327044,0.33962264150943394,0.14779874213836477,0.5251572327044025,0.5094339622641509,0.20754716981132076,0.2578616352201258,0.610062893081761,0.08490566037735849,0.7735849056603774,0.4075471698113208,0.44025157232704404,0.8805031446540881,0.7358490566037735,.197,.357,10.7,11.5,25.58139534883721,89.6,41.1,29.2,20.3,36.3,.146,.250,.305,.185,6.25,6,11,3,2,12,2,28,168,61,43.523316062176164,66.08187134502924,70.79646017699116,15.803108808290155
Michael Hilker,MIN,RP,21,68,56,271,.297,.276,0.660377358490566,0.5662997903563941,0.7578616352201257,0.08490566037735849,0.4937106918238994,0.39622641509433965,0.6886792452830188,0.8962264150943396,0.32075471698113206,0.660377358490566,0.6037735849056604,0.8427672955974843,0.6226415094339622,0.5062893081761006,0.6792452830188679,0.6226415094339622,0.12578616352201258,0.5786163522012578,0.7735849056603774,.217,.262,0,16.2,28.187919463087248,86.7,27.8,29.4,10.9,34.1,.196,.338,.214,.306,0,0,11,1,0,11,0,20,129,44,47.60147601476015,71.31147540983606,77.01149425287356,16.236162361623617
Adolfo Oviedo,PIT,RP,21,43,40,146,.312,.244,0.6540880503144654,0.5252620545073375,0.5338050314465409,0.4981132075471698,0.3805031446540881,0.1069182389937107,0.23270440251572327,0.6352201257861635,0.9433962264150944,0.9308176100628931,0.4968553459119497,0.7704402515723271,0.3270440251572327,0.7547169811320755,0.22641509433962265,0.9433962264150944,0.018867924528301886,0.15723270440251572,0.6352201257861635,.275,.380,3.3,4.7,34.328358208955216,87.3,30,23.3,4.8,25.3,.200,.256,.275,.267,2.3255813953488373,1,2,3,0,8,0,10,83,21,56.849315068493155,75.9493670886076,85,14.383561643835616
Tyler Boudreau,FA,SP,23,98,83,383,.277,.290,0.6477987421383647,0.5363731656184487,0.30738993710691825,0.5622641509433962,0.660377358490566,0.5849056603773585,0.4937106918238994,0.22012578616352202,0.5628930817610063,0.8930817610062893,0.1792452830188679,0.33647798742138363,0.6666666666666666,0.5157232704402516,0.7610062893081762,0.7056603773584905,0.29559748427672955,0.7358490566037735,0.8553459119496856,.189,.308,8.9,11.2,33.653846153846146,89.9,39.3,30.6,10.6,35.8,.205,.296,.349,.278,5.1020408163265305,5,11,4,1,17,2,30,190,68,49.60835509138381,68.57142857142857,74.16666666666667,17.75456919060052
Franly Urena,TOR,SP,21,79,63,345,.325,.389,0.6415094339622641,0.39900419287211736,0.41823899371069184,0.8226415094339623,0.31446540880503143,0.4716981132075472,0.4528301886792453,0.34591194968553457,0.23270440251572327,0.3710691823899371,0.3710691823899371,0.5031446540880503,0.4937106918238994,0.10377358490566038,0.3050314465408805,0.2981132075471698,0.27672955974842767,0.39622641509433965,0.25157232704402516,.209,.319,7.1,17.7,23.671497584541058,88.3,35.7,26.6,19.7,27.1,.238,.392,.476,.289,3.79746835443038,3,14,1,1,15,4,21,144,39,41.73913043478261,68.84057971014492,80,11.304347826086955
Tyler Bowen,PHI,RP,23,32,27,135,.271,.303,0.6352201257861635,0.7167714884696017,0.7366352201257862,0.8905660377358491,0.710691823899371,0.6415094339622641,0.7232704402515723,0.39937106918238996,0.3522012578616352,0.8742138364779874,0.9433962264150944,0.8805031446540881,0.8584905660377359,0.5754716981132075,0.7515723270440252,0.769811320754717,0.1949685534591195,0.7169811320754716,0.8616352201257862,.184,.254,6.7,15.6,33.33333333333333,82.7,26.7,37.5,9.1,35.3,.222,.344,.296,.400,3.125,1,5,2,0,6,0,12,68,24,50.37037037037037,69.84126984126982,75,17.777777777777782
Joel Garcia,MIN,SP,21,34,28,114,.426,.346,0.6289308176100629,0.28003144654088047,0.1470125786163522,0.5113207547169811,0.006289308176100629,0.018867924528301886,0.012578616352201259,0.1918238993710692,0.7610062893081762,0.6352201257861635,0.07861635220125786,0.3050314465408805,0.3490566037735849,0.1320754716981132,0.3584905660377358,0.6113207547169811,0.20125786163522014,0.8050314465408805,0.4088050314465409,.321,.531,10,8.8,27.86885245901639,91.6,40,23.5,17.8,27.8,.250,.382,.357,.350,5.882352941176469,2,3,3,0,7,0,8,54,15,47.368421052631575,69.81132075471697,72.97297297297297,13.157894736842106
Clevari Tejada,PIT,SP,21,57,45,209,.274,.180,0.6226415094339622,0.5131027253668762,0.5558176100628931,0.6037735849056604,0.6823899371069182,0.7704402515723271,0.8836477987421384,0.6477987421383647,0.11949685534591195,0.07547169811320754,0.4716981132075472,0.22012578616352202,0.3113207547169811,0.8679245283018868,0.5031446540880503,0.2867924528301887,0.0880503144654088,0.4811320754716981,0.36477987421383645,.158,.202,3.2,21.1,17.796610169491522,87.6,41.9,22.8,1.8,29.9,.044,.246,.044,.063,1.7543859649122806,1,12,0,0,2,0,13,87,26,41.62679425837321,72.52747252747254,78.78787878787878,12.440191387559807
Joe Scarborough,NYM,RP,22,32,24,129,.365,.319,0.6163522012578616,0.42091194968553464,0.494496855345912,0.8905660377358491,0.09119496855345911,0.18553459119496854,0.5094339622641509,0.8962264150943396,0.20125786163522014,0.7044025157232704,0.4559748427672956,0.11635220125786164,0.1509433962264151,0.18553459119496854,0.6635220125786163,0.560377358490566,0.18238993710691823,0.7704402515723271,0.7044025157232704,.254,.306,0,18.8,29.33333333333333,87.7,47.1,18.8,16.2,33.3,.208,.406,.208,.278,0,0,6,0,0,5,0,6,60,20,46.511627906976734,70.37037037037038,73.68421052631578,15.503875968992247
Jack Eshleman,TOR,RP,22,64,56,270,.230,.313,0.610062893081761,0.5666666666666668,0.48191823899371067,0.15849056603773584,0.8867924528301887,0.7075471698113207,0.5786163522012578,0.34591194968553457,0.7987421383647799,1,0.3710691823899371,0.6320754716981132,0.4937106918238994,0.07547169811320754,0.7515723270440252,0.9509433962264152,0.10062893081761007,0.5408805031446541,0.9433962264150944,.175,.287,7.1,7.8,45.94594594594595,88.3,33.3,26.6,21.3,35.3,.250,.297,.429,.300,4.6875,3,5,2,1,14,2,17,156,55,57.77777777777778,72.13114754098359,77.27272727272727,20.37037037037037
Frank Camarillo,NYM,SP,22,96,87,361,.346,.308,0.6037735849056604,0.3905136268343816,0.3529874213836478,0.6735849056603773,0.20125786163522014,0.11635220125786164,0.018867924528301886,0.18238993710691823,0.9213836477987422,0.5723270440251572,0.5786163522012578,0.6320754716981132,0.2830188679245283,0.23270440251572327,0.27358490566037735,0.8641509433962264,0.05660377358490566,0.4339622641509434,0.5786163522012578,.271,.498,10.1,5.2,26.58227848101265,86.8,33.3,21.9,15.3,26.4,.230,.263,.460,.246,7.291666666666668,7,5,4,2,20,4,21,193,51,53.46260387811634,74.38423645320195,79.47019867549669,14.127423822714682
Yonleg Gaetano,PIT,SP,20,49,46,170,.246,.247,0.5974842767295597,0.5036163522012578,0.610062893081761,0.4490566037735849,0.8238993710691824,0.3742138364779874,0.6194968553459119,0.8962264150943396,0.9654088050314465,0.08490566037735849,0.6477987421383647,0.27672955974842767,0.20125786163522014,0.6446540880503144,0.059748427672955975,0.6981132075471698,0.08176100628930817,0.0880503144654088,0.11320754716981132,.220,.277,0,4.1,17.808219178082194,86.4,40.5,20.4,7.9,19,.239,.265,.283,.297,0,0,2,2,0,11,0,10,84,16,49.411764705882355,73.1958762886598,87.32394366197181,9.411764705882351
Jose Guzman,DET,RP,21,43,41,157,.274,.155,0.5911949685534591,0.43584905660377354,0.11556603773584906,0.3716981132075472,0.6823899371069182,0.33962264150943394,0.2830188679245283,0.14779874213836477,0.9433962264150944,0.8742138364779874,0.012578616352201259,0.018867924528301886,0.5723270440251572,0.6540880503144654,0.330188679245283,0.5547169811320755,0.8050314465408805,0.25157232704402516,0.3836477987421384,.224,.365,10.7,4.7,33.33333333333333,94.4,57.1,27.9,7.3,27.4,.122,.163,.171,.172,6.9767441860465125,3,2,2,0,5,0,12,73,20,46.49681528662421,57.647058823529406,81.63265306122447,12.738853503184714
Braulio Salas,MIA,RP,21,85,73,346,.319,.354,0.5849056603773585,0.38286163522012573,0.18553459119496854,0.3018867924528302,0.33962264150943394,0.3081761006289308,0.2830188679245283,0.11635220125786164,0.7075471698113207,0.8553459119496856,0.19811320754716982,0.14465408805031446,0.5408805031446541,0.2641509433962264,0.5345911949685535,0.8452830188679246,0.09433962264150944,0.3018867924528302,0.7672955974842768,.230,.365,11.5,9.4,32.94117647058823,89.8,46.2,27.1,14.9,30.6,.274,.341,.479,.353,7.0588235294117645,6,8,5,2,20,2,23,183,56,52.890173410404635,72.1590909090909,81.1023622047244,16.184971098265898
Zuher Yousuf,PHI,SP,19,86,79,317,.303,.363,0.5786163522012578,0.4131027253668764,0.5786163522012578,0.15849056603773584,0.4528301886792453,0.16666666666666666,0.27044025157232704,0.5471698113207547,0.789308176100629,0.389937106918239,0.6729559748427673,0.8238993710691824,0.18238993710691823,0.24528301886792453,0.2578616352201258,0.5962264150943396,0.6352201257861635,0.4088050314465409,0.3522012578616352,.257,.369,4.8,8.1,24,86.2,29,19.8,15.2,26.2,.304,.360,.456,.367,3.4883720930232562,3,7,6,0,24,2,17,149,39,47.0031545741325,61.97916666666666,79.83193277310923,12.302839116719243
Troy Guthrie,TOR,SP,20,105,96,384,.326,.336,0.5723270440251572,0.3286163522012579,0.1721698113207547,0.1320754716981132,0.3050314465408805,0.07547169811320754,0.12578616352201258,0.4088050314465409,0.9308176100628931,0.9088050314465409,0.0660377358490566,0.0880503144654088,0.22641509433962265,0.4371069182389937,0.2389937106918239,0.8037735849056604,0.4056603773584906,0.1320754716981132,0.44025157232704404,.282,.418,6.6,4.8,33.89830508474576,91.7,48.7,21,11.9,25.8,.260,.305,.469,.292,4.761904761904762,5,5,8,0,25,4,22,198,51,51.5625,66.66666666666666,85.5072463768116,13.28125
Joel Lara,NYM,SP,19,81,62,321,.361,.399,0.5660377358490566,0.4232180293501047,0.5055031446540881,0.9622641509433962,0.1069182389937107,0.3742138364779874,0.3050314465408805,0.2578616352201258,0.4716981132075472,0.08490566037735849,0.8270440251572327,0.6320754716981132,0.06289308176100629,0.7924528301886793,0.20125786163522014,0.1660377358490566,0.8427672955974843,0.41509433962264153,0.14465408805031446,.220,.362,8.3,12.3,17.808219178082194,84.9,33.3,16,4,24.8,.258,.432,.435,.298,4.938271604938271,4,10,3,1,16,2,13,125,31,38.94080996884736,56.57142857142857,79.79797979797979,9.657320872274145
Jack Anker,PIT,SP,22,106,98,382,.309,.299,0.559748427672956,0.3473794549266247,0.24842767295597484,0.3320754716981132,0.4056603773584906,0.18553459119496854,0.1509433962264151,0.41509433962264153,0.9056603773584906,0.5534591194968553,0.14465408805031446,0.2830188679245283,0.2169811320754717,0.23270440251572327,0.34276729559748426,0.8264150943396227,0.1320754716981132,0.5723270440251572,0.6415094339622641,.254,.412,6.5,5.7,26.08695652173913,90.3,40.3,20.8,15.3,27.6,.255,.302,.367,.325,4.716981132075472,5,6,9,1,25,0,22,199,55,52.09424083769634,71.04072398190046,77.07006369426752,14.397905759162304
Michael Perez,MIA,RP,23,59,52,226,.224,.289,0.5534591194968553,0.8175576519916143,0.7161949685534591,0.6283018867924528,0.9182389937106918,0.889937106918239,0.779874213836478,0.2893081761006289,0.7735849056603774,0.9685534591194969,0.9308176100628931,0.8647798742138365,0.9433962264150944,0.8930817610062893,0.9308176100628931,0.5132075471698113,0.8742138364779874,0.5157232704402516,0.9182389937106918,.140,.228,7.7,8.5,36.66666666666666,83.1,26.9,44.1,1.4,42.7,.192,.288,.346,.360,3.3898305084745757,2,5,3,1,10,1,26,103,44,45.57522123893805,55.660377358490564,77.96610169491525,19.469026548672566
Sheng-En Lin,CIN,SP,20,45,37,188,.261,.225,0.5471698113207547,0.5613207547169812,0.8183962264150944,0.18867924528301888,0.7515723270440252,0.7704402515723271,0.8018867924528302,0.5943396226415094,0.22641509433962265,0.44025157232704404,0.9213836477987422,0.9559748427672956,0.5062893081761006,0.5283018867924528,0.050314465408805034,0.22641509433962265,0.9874213836477987,0.36163522012578614,0.031446540880503145,.158,.224,4,17.8,24.590163934426233,83.2,20,26.7,10.2,18.4,.135,.289,.135,.200,2.2222222222222223,1,8,0,0,5,0,12,76,14,40.42553191489361,48.03149606299213,80.327868852459,7.446808510638298
Jonathan Stevens,MIN,SP,21,76,59,307,.338,.355,0.5408805031446541,0.40796645702306095,0.4237421383647799,0.7037735849056603,0.24213836477987422,0.27672955974842767,0.4591194968553459,0.7578616352201258,0.16666666666666666,0.25157232704402516,0.2138364779874214,0.2641509433962264,0.24213836477987422,0.7421383647798742,0.5754716981132075,0.09433962264150944,0.7672955974842768,0.39622641509433965,0.27044025157232704,.233,.318,2.3,19.7,21.80851063829788,89.5,40.9,21.1,4.9,31.5,.237,.400,.356,.310,1.3157894736842104,1,15,4,0,14,1,16,111,35,36.15635179153095,58.82352941176471,80,11.400651465798044
Jan Caraballo,DET,RP,22,59,53,203,.271,.314,0.5345911949685535,0.5370020964360588,0.3561320754716981,0.3716981132075472,0.710691823899371,0.4088050314465409,0.37735849056603776,0.3081761006289308,0.8647798742138365,0.8301886792452831,0.4339622641509434,0.3050314465408805,0.4559748427672956,0.610062893081761,0.7672955974842768,0.690566037735849,0.16352201257861634,0.1761006289308176,0.8490566037735849,.216,.347,7.5,6.8,31.53153153153153,87.8,40,25.4,8.3,36,.208,.254,.491,.216,5.084745762711865,3,4,4,1,11,3,15,100,36,49.26108374384236,70.65217391304348,84.61538461538461,17.733990147783253
Rubén Menes,STL,RP,24,39,36,148,.175,.139,0.5283018867924528,0.8223794549266247,0.7995283018867925,0.6735849056603773,0.9811320754716981,0.9339622641509434,0.8207547169811321,0.5817610062893082,0.9905660377358491,0.9811320754716981,0.8836477987421384,0.9119496855345912,0.7421383647798742,0.49056603773584906,0.8773584905660378,0.7339622641509433,0.610062893081761,0.7987421383647799,0.9308176100628931,.128,.221,4.2,2.6,38.15789473684211,84,25,33.3,11.1,39.2,.111,.154,.139,.167,2.564102564102564,1,1,1,0,4,0,13,74,29,50,62.5,73.33333333333333,19.594594594594593
Jordarlin Mendoza,NYY,RP,22,66,51,259,.373,.434,0.5220125786163522,0.46996855345911953,0.49056603773584906,0.969811320754717,0.07547169811320754,0.09433962264150944,0.36477987421383645,0.6886792452830188,0.37735849056603776,0.6289308176100629,0.6037735849056604,0.3050314465408805,0.4025157232704403,0.5754716981132075,0.5534591194968553,0.3207547169811321,0.6855345911949685,0.5220125786163522,0.4025157232704403,.277,.353,2.9,15.2,27.702702702702698,86.7,40,24.2,9.1,31.2,.314,.470,.490,.424,1.5151515151515151,1,10,1,1,16,2,16,109,34,42.08494208494209,61.261261261261254,77.94117647058823,13.127413127413124
Josh Tiedemann,NYY,RP,21,65,59,243,.313,.376,0.5157232704402516,0.3582809224318659,0.08490566037735849,0.6735849056603773,0.36792452830188677,0.1949685534591195,0.16352201257861634,0.09433962264150944,0.8081761006289309,0.5251572327044025,0.031446540880503145,0.050314465408805034,0.5660377358490566,0.6352201257861635,0.18867924528301888,0.879245283018868,0.11949685534591195,0.60062893081761,0.41509433962264153,.252,.403,12.2,7.7,25.806451612903228,93,53.7,27.7,8,24.4,.271,.328,.542,.359,7.6923076923076925,5,5,6,2,16,2,18,131,32,53.909465020576135,71.33333333333334,76.63551401869158,13.168724279835393
Jack Martinez,STL,SP,23,107,90,468,.287,.317,0.5094339622641509,0.5518343815513627,0.7649371069182389,0.4113207547169812,0.5817610062893082,0.5345911949685535,0.610062893081761,0.5251572327044025,0.42452830188679247,0.39622641509433965,0.9811320754716981,0.9433962264150944,0.6037735849056604,0.06289308176100629,0.5471698113207547,0.4981132075471698,0.7484276729559748,0.779874213836478,0.5660377358490566,.198,.281,5.1,13.1,24.064171122994647,80.8,22,29,22.8,31.1,.211,.336,.344,.286,2.803738317757009,3,14,3,0,19,3,31,212,66,45.299145299145295,59.430604982206404,73.65269461077844,14.1025641025641
Cam Tilly,NYM,SP,21,85,78,336,.271,.390,0.5031446540880503,0.42248427672955974,0.40801886792452835,0.2679245283018868,0.710691823899371,0.4716981132075472,0.4088050314465409,0.5157232704402516,0.9433962264150944,0.27672955974842767,0.3710691823899371,0.33647798742138363,0.46855345911949686,0.1509433962264151,0.14779874213836477,0.4,0.5031446540880503,0.22012578616352202,0.16981132075471697,.209,.332,5.4,4.7,22.485207100591715,88.3,39.3,25.9,17.1,23.3,.295,.353,.538,.365,3.5294117647058822,3,4,5,1,23,4,22,146,34,43.45238095238096,64.67065868263471,83.33333333333334,10.119047619047619
Alistair Tanner,DET,SP,19,56,43,238,.366,.413,0.4968553459119497,0.2614779874213837,0.33883647798742134,0.7886792452830189,0.08176100628930817,0.1761006289308176,0.11006289308176101,0.24528301886792453,0.22012578616352202,0.05660377358490566,0.4339622641509434,0.5660377358490566,0.12264150943396226,0.10377358490566038,0.23270440251572327,0.269811320754717,0.9182389937106918,0.6194968553459119,0.20754716981132076,.256,.430,8.6,17.9,16.666666666666664,87.8,34.3,17.9,19.7,25.5,.326,.436,.512,.382,5.357142857142857,3,10,3,1,14,1,10,98,25,41.17647058823529,53.125,76.47058823529412,10.504201680672267
Elwis Mijares,NYM,RP,20,51,42,201,.341,.447,0.49056603773584906,0.41194968553459116,0.48742138364779874,0.5849056603773585,0.22955974842767296,0.14779874213836477,0.29559748427672955,0.6886792452830188,0.5062893081761006,0.14465408805031446,0.39937106918238996,0.5660377358490566,0.018867924528301886,0.7547169811320755,0.6069182389937107,0.4377358490566038,0.2641509433962264,0.7578616352201258,0.5471698113207547,.262,.363,2.9,11.8,18.811881188118807,88,34.3,13.7,4.8,31.8,.357,.460,.548,.394,1.96078431372549,1,6,2,0,15,2,7,88,28,43.78109452736319,69,73.91304347826086,13.930348258706466
Xavier Kolhosser,MIN,RP,22,60,51,273,.237,.250,0.48427672955974843,0.5681341719077568,0.5707547169811321,0.3018867924528302,0.8616352201257862,0.7924528301886793,0.8742138364779874,0.3805031446540881,0.6698113207547169,0.12578616352201258,0.6477987421383647,0.3805031446540881,0.8805031446540881,0.18553459119496854,0.7169811320754716,0.2,0.6415094339622641,0.7924528301886793,0.5345911949685535,.156,.203,6.9,10,18.705035971223023,86.4,37.9,38.3,16.2,34.9,.176,.283,.235,.286,3.333333333333333,2,6,0,0,9,1,23,109,38,39.926739926739934,61.94029850746269,73.49397590361446,13.91941391941392
Caleb Leys,DET,SP,22,83,73,327,.303,.376,0.4779874213836478,0.4362159329140461,0.309748427672956,0.3320754716981132,0.4528301886792453,0.2578616352201258,0.3836477987421384,0.4716981132075472,0.5880503144654088,0.4119496855345912,0.2893081761006289,0.09433962264150944,0.44654088050314467,0.89937106918239,0.6069182389937107,0.490566037735849,0.5157232704402516,0.8207547169811321,0.6289308176100629,.241,.345,5.8,10.8,24.35897435897436,88.7,48.1,25.3,1.2,31.8,.274,.354,.507,.360,3.6144578313253017,3,9,5,3,20,2,21,148,47,45.259938837920494,64.32748538011695,72.72727272727273,14.37308868501529
Jake Shelagowski,STL,RP,22,89,73,347,.326,.312,0.4716981132075472,0.5669287211740043,0.5998427672955975,0.9226415094339624,0.3050314465408805,0.3522012578616352,0.3584905660377358,0.4811320754716981,0.7452830188679245,0.8364779874213837,0.8081761006289309,0.7515723270440252,0.42138364779874216,0.6446540880503144,0.1761006289308176,0.5245283018867924,0.5220125786163522,0.09433962264150944,0.24528301886792453,.223,.354,5.7,9,31.632653061224488,85.1,30.2,24.7,7.9,23.9,.205,.326,.356,.269,3.3707865168539324,3,8,4,2,15,1,22,159,38,45.82132564841498,64.23841059602648,86.59793814432992,10.95100864553314
Eliseo Mota,DET,RP,23,72,61,282,.244,.317,0.46540880503144655,0.6787735849056604,0.7492138364779874,0.6547169811320754,0.8364779874213837,0.779874213836478,0.7547169811320755,0.710691823899371,0.449685534591195,0.31446540880503143,0.89937106918239,0.6320754716981132,0.789308176100629,0.5220125786163522,0.8018867924528302,0.5811320754716981,0.24528301886792453,0.9182389937106918,0.8301886792452831,.157,.234,2.8,12.5,22.794117647058826,83.7,33.3,34.7,10.4,37.1,.197,.310,.393,.294,1.3888888888888888,1,9,2,2,12,2,25,132,49,46.80851063829788,69.17808219178083,68.31683168316832,17.375886524822697
